Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),     diopside,clinoenstatit, hedenbergite,alumino-buffo,    buffonite,     essenite,      jadeite
726,737.50,2.000,-16.170,7.4699,3.4955,51.6093,0.0182,1.4725,0.4017,0.0000,26.6261,0.0000,19.1307,0.0000,0.0000,0.7267,0.0149,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.172,-85.704,14.316,2.137,8.517,-0.855318,0.969311,0.846219,0.027200,-0.026162,0.037650,0.001101
727,737.00,2.000,-16.228,7.3985,3.4981,51.5594,0.0179,1.4796,0.4030,0.0000,26.8006,0.0000,19.0035,0.0000,0.0000,0.7212,0.0148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-99.058,-84.744,14.170,2.115,8.430,-0.862006,0.969519,0.852499,0.027362,-0.026338,0.037872,0.001092
728,736.50,2.000,-16.286,7.3287,3.5007,51.5102,0.0176,1.4867,0.4043,0.0000,26.9730,0.0000,18.8779,0.0000,0.0000,0.7157,0.0147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-97.969,-83.807,14.027,2.094,8.345,-0.868623,0.969726,0.858709,0.027523,-0.026513,0.038094,0.001084
729,736.00,2.000,-16.342,7.2603,3.5032,51.4614,0.0174,1.4937,0.4056,0.0000,27.1431,0.0000,18.7540,0.0000,0.0000,0.7102,0.0146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-96.904,-82.890,13.887,2.072,8.261,-0.875172,0.969933,0.864851,0.027684,-0.026687,0.038315,0.001076
730,735.50,2.000,-16.398,7.1933,3.5058,51.4133,0.0172,1.5008,0.4069,0.0000,27.3110,0.0000,18.6315,0.0000,0.0000,0.7048,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-95.863,-81.994,13.750,2.052,8.179,-0.881652,0.970138,0.870926,0.027844,-0.026859,0.038536,0.001068
731,735.00,2.000,-16.454,7.1277,3.5083,51.3657,0.0169,1.5078,0.4083,0.0000,27.4769,0.0000,18.5106,0.0000,0.0000,0.6994,0.0143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-94.843,-81.116,13.616,2.032,8.099,-0.888066,0.970343,0.876935,0.028003,-0.027031,0.038757,0.001060
732,734.50,2.000,-16.509,7.0632,3.5108,51.3186,0.0167,1.5149,0.4097,0.0000,27.6408,0.0000,18.3911,0.0000,0.0000,0.6940,0.0142,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-93.845,-80.257,13.484,2.012,8.021,-0.894415,0.970547,0.882879,0.028162,-0.027202,0.038977,0.001052
733,734.00,2.000,-16.563,7.0000,3.5132,51.2720,0.0165,1.5218,0.4111,0.0000,27.8026,0.0000,18.2731,0.0000,0.0000,0.6887,0.0141,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-92.866,-79.416,13.355,1.992,7.943,-0.900698,0.970749,0.888761,0.028320,-0.027371,0.039196,0.001044
734,733.50,2.000,-16.617,6.9380,3.5156,51.2260,0.0163,1.5288,0.4125,0.0000,27.9625,0.0000,18.1565,0.0000,0.0000,0.6835,0.0140,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-91.907,-78.591,13.228,1.973,7.868,-0.906918,0.970949,0.894581,0.028477,-0.027539,0.039414,0.001037
735,733.00,2.000,-16.670,6.8770,3.5180,51.1804,0.0161,1.5357,0.4139,0.0000,28.1205,0.0000,18.0412,0.0000,0.0000,0.6783,0.0139,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-90.966,-77.782,13.104,1.955,7.793,-0.913076,0.971148,0.900341,0.028633,-0.027706,0.039631,0.001029
736,732.50,2.000,-16.723,6.8171,3.5204,51.1354,0.0159,1.5426,0.4154,0.0000,28.2766,0.0000,17.9273,0.0000,0.0000,0.6732,0.0138,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-90.043,-76.988,12.982,1.936,7.720,-0.919172,0.971345,0.906042,0.028788,-0.027871,0.039847,0.001022
737,732.00,2.000,-16.775,6.7581,3.5228,51.0908,0.0157,1.5494,0.4168,0.0000,28.4309,0.0000,17.8147,0.0000,0.0000,0.6681,0.0136,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-89.136,-76.209,12.861,1.918,7.649,-0.925208,0.971539,0.911685,0.028942,-0.028035,0.040062,0.001015
738,731.50,2.000,-16.827,6.7001,3.5251,51.0467,0.0155,1.5562,0.4183,0.0000,28.5834,0.0000,17.7034,0.0000,0.0000,0.6631,0.0135,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-88.246,-75.444,12.743,1.901,7.578,-0.931185,0.971732,0.917272,0.029095,-0.028198,0.040276,0.001008
739,731.00,2.000,-16.878,6.6431,3.5274,51.0030,0.0154,1.5629,0.4198,0.0000,28.7342,0.0000,17.5932,0.0000,0.0000,0.6581,0.0134,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-87.371,-74.692,12.627,1.883,7.508,-0.937104,0.971922,0.922804,0.029246,-0.028359,0.040489,0.001001
740,730.50,2.000,-16.929,6.5868,3.5297,50.9599,0.0152,1.5696,0.4212,0.0000,28.8833,0.0000,17.4843,0.0000,0.0000,0.6532,0.0133,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-86.510,-73.952,12.512,1.866,7.440,-0.942966,0.972110,0.928283,0.029396,-0.028518,0.040700,0.000994
741,730.00,2.000,-16.980,6.5314,3.5319,50.9171,0.0150,1.5762,0.4227,0.0000,29.0307,0.0000,17.3766,0.0000,0.0000,0.6484,0.0132,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-85.664,-73.225,12.399,1.849,7.372,-0.948772,0.972296,0.933709,0.029546,-0.028676,0.040910,0.000987
742,729.50,2.000,-17.030,6.4767,3.5342,50.8748,0.0149,1.5827,0.4242,0.0000,29.1766,0.0000,17.2700,0.0000,0.0000,0.6436,0.0131,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-84.831,-72.510,12.288,1.833,7.306,-0.954523,0.972479,0.939084,0.029693,-0.028832,0.041118,0.000981
743,729.00,2.000,-17.079,6.4228,3.5364,50.8330,0.0147,1.5892,0.4257,0.0000,29.3209,0.0000,17.1645,0.0000,0.0000,0.6389,0.0130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-84.010,-71.805,12.179,1.816,7.240,-0.960221,0.972660,0.944410,0.029840,-0.028987,0.041325,0.000974
744,728.50,2.000,-17.129,6.3696,3.5386,50.7915,0.0146,1.5957,0.4272,0.0000,29.4636,0.0000,17.0601,0.0000,0.0000,0.6343,0.0130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-83.202,-71.111,12.070,1.800,7.176,-0.965867,0.972837,0.949687,0.029985,-0.029140,0.041531,0.000968
745,728.00,2.000,-17.177,6.3170,3.5407,50.7505,0.0144,1.6020,0.4287,0.0000,29.6049,0.0000,16.9567,0.0000,0.0000,0.6298,0.0129,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-82.405,-70.427,11.964,1.784,7.112,-0.971462,0.973013,0.954916,0.030128,-0.029292,0.041734,0.000962
746,727.50,2.000,-17.226,6.2651,3.5429,50.7099,0.0143,1.6084,0.4302,0.0000,29.7447,0.0000,16.8544,0.0000,0.0000,0.6253,0.0128,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-81.619,-69.753,11.858,1.768,7.049,-0.977006,0.973185,0.960100,0.030270,-0.029441,0.041937,0.000956
747,727.00,2.000,-17.274,6.2137,3.5450,50.6697,0.0141,1.6146,0.4317,0.0000,29.8832,0.0000,16.7531,0.0000,0.0000,0.6209,0.0127,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-80.844,-69.088,11.754,1.753,6.986,-0.982501,0.973355,0.965238,0.030411,-0.029589,0.042137,0.000950
748,726.50,2.000,-17.321,6.1629,3.5471,50.6298,0.0140,1.6208,0.4332,0.0000,30.0202,0.0000,16.6527,0.0000,0.0000,0.6166,0.0126,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-80.078,-68.431,11.651,1.737,6.925,-0.987949,0.973522,0.970333,0.030550,-0.029736,0.042336,0.000944
749,726.00,2.000,-17.369,6.1127,3.5492,50.5903,0.0139,1.6269,0.4348,0.0000,30.1559,0.0000,16.5533,0.0000,0.0000,0.6124,0.0125,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-79.322,-67.783,11.549,1.722,6.864,-0.993350,0.973686,0.975386,0.030687,-0.029880,0.042533,0.000938
750,725.50,2.000,-17.415,6.0629,3.5513,50.5512,0.0137,1.6329,0.4363,0.0000,30.2904,0.0000,16.4548,0.0000,0.0000,0.6082,0.0124,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-78.575,-67.142,11.448,1.707,6.803,-0.998705,0.973847,0.980397,0.030823,-0.030023,0.042728,0.000932
751,725.00,2.000,-17.462,6.0136,3.5534,50.5125,0.0136,1.6389,0.4378,0.0000,30.4235,0.0000,16.3572,0.0000,0.0000,0.6041,0.0123,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-77.837,-66.509,11.349,1.692,6.744,-1.004016,0.974005,0.985369,0.030957,-0.030164,0.042922,0.000927
752,724.50,2.000,-17.508,5.9647,3.5554,50.4741,0.0135,1.6448,0.4393,0.0000,30.5555,0.0000,16.2605,0.0000,0.0000,0.6001,0.0123,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-77.107,-65.883,11.250,1.678,6.685,-1.009284,0.974161,0.990301,0.031089,-0.030303,0.043114,0.000922
753,724.00,2.000,-17.554,5.9163,3.5574,50.4361,0.0134,1.6506,0.4408,0.0000,30.6862,0.0000,16.1646,0.0000,0.0000,0.5962,0.0122,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-76.384,-65.264,11.152,1.663,6.626,-1.014509,0.974313,0.995195,0.031220,-0.030440,0.043303,0.000916
754,723.50,2.000,-17.600,5.8682,3.5594,50.3984,0.0133,1.6563,0.4423,0.0000,30.8158,0.0000,16.0695,0.0000,0.0000,0.5923,0.0121,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-75.668,-64.650,11.055,1.649,6.568,-1.019693,0.974463,1.000053,0.031349,-0.030575,0.043491,0.000911
755,723.00,2.000,-17.645,5.8204,3.5614,50.3610,0.0131,1.6620,0.4438,0.0000,30.9443,0.0000,15.9753,0.0000,0.0000,0.5885,0.0120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-74.960,-64.043,10.959,1.634,6.510,-1.024836,0.974610,1.004876,0.031477,-0.030709,0.043677,0.000906
756,722.50,2.000,-17.686,6.0927,3.5632,50.3288,0.0130,1.6653,0.4449,0.0000,31.0592,0.0000,15.8920,0.0000,0.0000,0.5847,0.0120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-78.379,-66.964,11.465,1.710,6.810,-1.029417,0.974759,1.009193,0.031554,-0.030793,0.043802,0.000903
757,722.00,2.000,-17.730,6.0458,3.5652,50.2904,0.0129,1.6726,0.4467,0.0000,31.1878,0.0000,15.7976,0.0000,0.0000,0.5800,0.0119,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-77.679,-66.364,11.370,1.696,6.754,-1.034654,0.974943,1.014030,0.031716,-0.030960,0.044029,0.000897
758,721.50,2.000,-17.774,5.9992,3.5672,50.2523,0.0128,1.6799,0.4484,0.0000,31.3153,0.0000,15.7040,0.0000,0.0000,0.5754,0.0118,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-76.985,-65.769,11.276,1.682,6.697,-1.039850,0.975123,1.018831,0.031876,-0.031126,0.044254,0.000892
759,721.00,2.000,-17.818,5.9529,3.5692,50.2146,0.0127,1.6870,0.4502,0.0000,31.4417,0.0000,15.6111,0.0000,0.0000,0.5710,0.0118,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-76.298,-65.180,11.183,1.668,6.641,-1.045006,0.975299,1.023598,0.032035,-0.031290,0.044477,0.000887
760,720.50,2.000,-17.862,5.9069,3.5712,50.1771,0.0126,1.6941,0.4519,0.0000,31.5670,0.0000,15.5190,0.0000,0.0000,0.5666,0.0117,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-75.615,-64.596,11.090,1.654,6.585,-1.050124,0.975472,1.028331,0.032192,-0.031452,0.044699,0.000883
761,720.00,2.000,-17.905,5.8611,3.5731,50.1400,0.0125,1.7010,0.4537,0.0000,31.6913,0.0000,15.4276,0.0000,0.0000,0.5623,0.0116,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-74.938,-64.016,10.998,1.640,6.530,-1.055204,0.975641,1.033032,0.032347,-0.031612,0.044918,0.000878
762,719.50,2.000,-17.949,5.8155,3.5750,50.1031,0.0125,1.7080,0.4554,0.0000,31.8146,0.0000,15.3368,0.0000,0.0000,0.5581,0.0115,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-74.266,-63.440,10.906,1.627,6.475,-1.060247,0.975807,1.037701,0.032501,-0.031770,0.045136,0.000873
763,719.00,2.000,-17.991,5.7701,3.5770,50.0666,0.0124,1.7148,0.4571,0.0000,31.9370,0.0000,15.2468,0.0000,0.0000,0.5540,0.0115,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-73.597,-62.867,10.815,1.613,6.420,-1.065254,0.975969,1.042340,0.032652,-0.031927,0.045351,0.000869
764,718.50,2.000,-18.034,5.7248,3.5789,50.0303,0.0123,1.7215,0.4589,0.0000,32.0584,0.0000,15.1573,0.0000,0.0000,0.5499,0.0114,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-72.933,-62.298,10.724,1.600,6.365,-1.070227,0.976127,1.046950,0.032803,-0.032081,0.045565,0.000864
765,718.00,2.000,-18.076,5.6796,3.5808,49.9943,0.0122,1.7282,0.4606,0.0000,32.1789,0.0000,15.0685,0.0000,0.0000,0.5460,0.0113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-72.271,-61.732,10.633,1.586,6.311,-1.075167,0.976282,1.051531,0.032951,-0.032234,0.045777,0.000860
766,717.50,2.000,-18.118,5.6345,3.5827,49.9585,0.0121,1.7348,0.4623,0.0000,32.2986,0.0000,14.9803,0.0000,0.0000,0.5421,0.0113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-71.613,-61.169,10.543,1.573,6.257,-1.080074,0.976434,1.056085,0.033097,-0.032385,0.045987,0.000856
767,717.00,2.000,-18.160,5.5894,3.5845,49.9230,0.0120,1.7413,0.4640,0.0000,32.4174,0.0000,14.8927,0.0000,0.0000,0.5384,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-70.957,-60.607,10.453,1.559,6.202,-1.084949,0.976583,1.060613,0.033242,-0.032534,0.046195,0.000851
768,716.50,2.000,-18.202,5.5444,3.5864,49.8878,0.0119,1.7477,0.4657,0.0000,32.5354,0.0000,14.8056,0.0000,0.0000,0.5347,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-70.303,-60.048,10.363,1.546,6.148,-1.089795,0.976728,1.065116,0.033385,-0.032682,0.046400,0.000847
769,716.00,2.000,-18.243,5.4993,3.5882,49.8528,0.0119,1.7541,0.4674,0.0000,32.6526,0.0000,14.7191,0.0000,0.0000,0.5311,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-69.651,-59.490,10.273,1.533,6.094,-1.094610,0.976870,1.069594,0.033526,-0.032827,0.046604,0.000843
770,715.50,2.000,-18.284,5.4542,3.5901,49.8180,0.0118,1.7603,0.4691,0.0000,32.7691,0.0000,14.6331,0.0000,0.0000,0.5275,0.0110,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-69.000,-58.933,10.183,1.519,6.040,-1.099398,0.977008,1.074049,0.033666,-0.032971,0.046806,0.000839
771,715.00,2.000,-18.325,5.4090,3.5919,49.7835,0.0117,1.7665,0.4708,0.0000,32.8848,0.0000,14.5476,0.0000,0.0000,0.5241,0.0110,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-68.350,-58.376,10.093,1.506,5.986,-1.104158,0.977144,1.078481,0.033803,-0.033112,0.047006,0.000835
772,714.50,2.000,-18.365,5.3637,3.5937,49.7492,0.0116,1.7726,0.4725,0.0000,32.9998,0.0000,14.4626,0.0000,0.0000,0.5207,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-67.700,-57.820,10.003,1.493,5.932,-1.108891,0.977276,1.082893,0.033939,-0.033252,0.047204,0.000832
773,714.00,2.000,-18.406,5.3182,3.5955,49.7151,0.0116,1.7786,0.4742,0.0000,33.1142,0.0000,14.3780,0.0000,0.0000,0.5174,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-67.049,-57.264,9.913,1.479,5.878,-1.113599,0.977405,1.087284,0.034073,-0.033390,0.047399,0.000828
774,713.50,2.000,-18.446,5.2726,3.5973,49.6813,0.0115,1.7845,0.4759,0.0000,33.2279,0.0000,14.2940,0.0000,0.0000,0.5142,0.0108,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-66.398,-56.707,9.822,1.466,5.823,-1.118283,0.977531,1.091655,0.034205,-0.033526,0.047593,0.000824
775,713.00,2.000,-18.486,5.2267,3.5991,49.6476,0.0114,1.7903,0.4775,0.0000,33.3410,0.0000,14.2103,0.0000,0.0000,0.5111,0.0108,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-65.746,-56.149,9.731,1.452,5.769,-1.122943,0.977655,1.096008,0.034335,-0.033660,0.047785,0.000821
776,712.50,2.000,-18.525,5.1805,3.6009,49.6141,0.0114,1.7961,0.4792,0.0000,33.4535,0.0000,14.1270,0.0000,0.0000,0.5080,0.0107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-65.092,-55.590,9.640,1.439,5.714,-1.127581,0.977775,1.100343,0.034464,-0.033792,0.047974,0.000818
777,712.00,2.000,-18.565,5.1341,3.6027,49.5808,0.0113,1.8018,0.4808,0.0000,33.5654,0.0000,14.0442,0.0000,0.0000,0.5050,0.0107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-64.436,-55.029,9.549,1.425,5.659,-1.132197,0.977892,1.104661,0.034590,-0.033923,0.048162,0.000814
778,711.50,2.000,-18.604,5.0873,3.6044,49.5478,0.0112,1.8073,0.4825,0.0000,33.6768,0.0000,13.9617,0.0000,0.0000,0.5021,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-63.777,-54.466,9.456,1.411,5.603,-1.136793,0.978006,1.108964,0.034715,-0.034051,0.048348,0.000811
779,711.00,2.000,-18.643,5.0401,3.6062,49.5148,0.0111,1.8128,0.4842,0.0000,33.7877,0.0000,13.8795,0.0000,0.0000,0.4993,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-63.115,-53.900,9.363,1.398,5.547,-1.141369,0.978118,1.113251,0.034838,-0.034177,0.048531,0.000808
780,710.50,2.000,-18.682,4.9924,3.6079,49.4821,0.0111,1.8182,0.4858,0.0000,33.8980,0.0000,13.7978,0.0000,0.0000,0.4965,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-62.449,-53.330,9.270,1.384,5.491,-1.145926,0.978227,1.117525,0.034959,-0.034302,0.048713,0.000804
781,710.00,2.000,-18.721,4.9442,3.6097,49.4495,0.0110,1.8236,0.4874,0.0000,34.0079,0.0000,13.7163,0.0000,0.0000,0.4938,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-61.778,-52.757,9.176,1.370,5.434,-1.150465,0.978332,1.121785,0.035078,-0.034424,0.048892,0.000801
782,709.50,2.000,-18.759,4.8955,3.6114,49.4171,0.0110,1.8288,0.4891,0.0000,34.1174,0.0000,13.6351,0.0000,0.0000,0.4911,0.0104,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-61.102,-52.179,9.080,1.356,5.377,-1.154988,0.978436,1.126034,0.035195,-0.034545,0.049070,0.000798
783,709.00,2.000,-18.798,4.8462,3.6131,49.3849,0.0109,1.8340,0.4907,0.0000,34.2264,0.0000,13.5543,0.0000,0.0000,0.4885,0.0104,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-60.419,-51.596,8.984,1.341,5.319,-1.159494,0.978536,1.130271,0.035311,-0.034664,0.049245,0.000795
784,708.50,2.000,-18.836,4.7963,3.6148,49.3527,0.0108,1.8390,0.4923,0.0000,34.3351,0.0000,13.4737,0.0000,0.0000,0.4860,0.0103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-59.730,-51.007,8.886,1.327,5.261,-1.163986,0.978634,1.134498,0.035424,-0.034781,0.049419,0.000793
785,708.00,2.000,-18.874,4.7455,3.6166,49.3208,0.0108,1.8440,0.4939,0.0000,34.4434,0.0000,13.3933,0.0000,0.0000,0.4836,0.0103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-59.034,-50.412,8.788,1.312,5.201,-1.168463,0.978729,1.138715,0.035536,-0.034896,0.049590,0.000790
786,707.50,2.000,-18.912,4.6940,3.6183,49.2889,0.0107,1.8489,0.4956,0.0000,34.5513,0.0000,13.3132,0.0000,0.0000,0.4812,0.0103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-58.329,-49.809,8.688,1.297,5.141,-1.172928,0.978821,1.142924,0.035645,-0.035009,0.049759,0.000787
787,707.00,2.000,-18.948,4.6448,3.6199,49.2585,0.0106,1.8542,0.4972,0.0000,34.6529,0.0000,13.2375,0.0000,0.0000,0.4788,0.0102,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-57.657,-49.235,8.592,1.283,5.084,-1.177158,0.978912,1.146891,0.035765,-0.035131,0.049937,0.000784
788,706.50,2.000,-18.970,4.6231,3.6208,49.2395,0.0106,1.8633,0.4986,0.0000,34.7026,0.0000,13.1986,0.0000,0.0000,0.4766,0.0102,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-57.356,-48.982,8.548,1.277,5.058,-1.179438,0.979005,1.148835,0.035966,-0.035335,0.050187,0.000780
789,706.00,2.000,-18.991,4.6028,3.6217,49.2213,0.0106,1.8715,0.4998,0.0000,34.7518,0.0000,13.1605,0.0000,0.0000,0.4745,0.0101,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-57.074,-48.744,8.507,1.271,5.035,-1.181665,0.979095,1.150754,0.036147,-0.035519,0.050412,0.000776
790,705.50,2.000,-19.013,4.5835,3.6225,49.2038,0.0105,1.8788,0.5010,0.0000,34.8004,0.0000,13.1231,0.0000,0.0000,0.4724,0.0101,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-56.804,-48.517,8.468,1.265,5.012,-1.183850,0.979181,1.152655,0.036310,-0.035685,0.050615,0.000773
791,705.00,2.000,-19.035,4.5647,3.6234,49.1869,0.0104,1.8854,0.5020,0.0000,34.8486,0.0000,13.0862,0.0000,0.0000,0.4704,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-56.542,-48.296,8.430,1.260,4.989,-1.186000,0.979265,1.154540,0.036459,-0.035837,0.050802,0.000770
792,704.50,2.000,-19.057,4.5463,3.6242,49.1704,0.0104,1.8916,0.5030,0.0000,34.8965,0.0000,13.0498,0.0000,0.0000,0.4684,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-56.283,-48.078,8.393,1.254,4.968,-1.188121,0.979346,1.156413,0.036597,-0.035977,0.050975,0.000767
793,704.00,2.000,-19.079,4.5280,3.6250,49.1543,0.0103,1.8972,0.5039,0.0000,34.9441,0.0000,13.0138,0.0000,0.0000,0.4665,0.0099,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-56.027,-47.863,8.355,1.249,4.946,-1.190218,0.979426,1.158275,0.036725,-0.036108,0.051136,0.000764
794,703.50,2.000,-19.101,4.5097,3.6258,49.1385,0.0103,1.9025,0.5047,0.0000,34.9914,0.0000,12.9780,0.0000,0.0000,0.4646,0.0099,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
