Index,T (C),P (kbars),log(10) f O2,liq mass (gm),liq rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,liq G (kJ),liq H (kJ),liq S (J/K),liq V (cc),liq Cp (J/K),activity SiO2,activity TiO2,activity Al2O3,activity Fe2O3,activity MgCr2O4,activity Fe2SiO4,activity MnSi0.5O2,activity Mg2SiO4,activity NiSi0.5O2,activity CoSi0.5O2,activity CaSiO3,activity Na2SiO3,activity KAlSiO4,activity Ca3(PO4)2,activity CO2,activity SO3,activity Cl2O-1,activity F2O-1,activity H2O,liq vis (log 10 poise),sol mass (gm),sol rho (gm/cc),sol G (kJ),sol H (kJ),sol S (J/K),sol V (cc),sol Cp (J/K),sys G (kJ),sys H (kJ),sys S (J/K),sys V (cc),sys Cp (J/K),sys dVdT (cc/K),sys dVdP (cc/bar),sys alpha (1/K),sys beta (1/bar),liq dVdT (cc/K),liq dVdP (cc/bar),liq alpha (1/K),liq beta (1/bar)
48,1076.50,2.000,-9.145,9.9999999999999e+01,2.2828,63.9158,0.6182,15.1641,0.8158,0.0000,3.0516,0.0837,2.0400,0.0000,0.0000,4.2767,3.4661,2.5267,0.1676,3.8737,0.0000,0.0000,0.0000,0.0000,-1.6810488387949e+03,-1.2952396419737e+03,2.8585870175325e+02,4.3806569316630e+01,1.4152937892562e+02,4.7795639e-01,4.3410458e-02,5.8283072e-03,5.5496788e-03,2.9479583e+00,4.7382977e-02,1.6508852e-03,1.8693893e-02,1.5757688e+00,7.6042945e-01,3.8192376e-02,2.2374744e-05,7.1299507e-03,9.6644412e-02,5.8391927e-01,4.1849549e-01,4.1849549e-01,4.1849549e-01,1.2838284e-01,3.5874,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.6810488387949e+03,-1.2952396419737e+03, 2.8585870175325e+02, 4.3806569316630e+01, 1.4152937892562e+02, 4.1709165344373e-03,-3.6099950664363e-04, 9.5212124562649e-05, 8.2407618828664e-06, 4.1709165344373e-03,-3.6099950664363e-04, 9.5212124562649e-05, 8.2407618828664e-06
49,1076.00,2.000,-9.153,9.9999999999999e+01,2.2829,63.9158,0.6182,15.1641,0.8158,0.0000,3.0516,0.0837,2.0400,0.0000,0.0000,4.2767,3.4661,2.5267,0.1676,3.8737,0.0000,0.0000,0.0000,0.0000,-1.6809059225536e+03,-1.2953104061261e+03,2.8580626055479e+02,4.3804483858363e+01,1.4152723017329e+02,4.7794842e-01,4.3446458e-02,5.8228485e-03,5.5509026e-03,2.9504130e+00,4.7406069e-02,1.6514041e-03,1.8695343e-02,1.5767149e+00,7.6068056e-01,3.8190510e-02,2.2314197e-05,7.1259726e-03,9.6820685e-02,5.8405493e-01,4.1854104e-01,4.1854104e-01,4.1854104e-01,1.2846451e-01,3.5903,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.6809059225536e+03,-1.2953104061261e+03, 2.8580626055479e+02, 4.3804483858363e+01, 1.4152723017329e+02, 4.1709165344373e-03,-3.6103385745424e-04, 9.5216657452774e-05, 8.2419383965715e-06, 4.1709165344373e-03,-3.6103385745424e-04, 9.5216657452774e-05, 8.2419383965715e-06
50,1075.50,2.000,-9.160,9.9999999999999e+01,2.2830,63.9158,0.6182,15.1641,0.8158,0.0000,3.0516,0.0837,2.0400,0.0000,0.0000,4.2767,3.4661,2.5267,0.1676,3.8737,0.0000,0.0000,0.0000,0.0000,-1.6807630325375e+03,-1.2953811692033e+03,2.8575380071494e+02,4.3802398400096e+01,1.4152507804901e+02,4.7794045e-01,4.3482515e-02,5.8173909e-03,5.5521276e-03,2.9528716e+00,4.7429188e-02,1.6519235e-03,1.8696794e-02,1.5776622e+00,7.6093195e-01,3.8188643e-02,2.2253768e-05,7.1219937e-03,9.6997410e-02,5.8419072e-01,4.1858664e-01,4.1858664e-01,4.1858664e-01,1.2854629e-01,3.5933,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.6807630325375e+03,-1.2953811692033e+03, 2.8575380071494e+02, 4.3802398400096e+01, 1.4152507804901e+02, 4.1709165344373e-03,-3.6106820826484e-04, 9.5221190774526e-05, 8.2431150223056e-06, 4.1709165344373e-03,-3.6106820826484e-04, 9.5221190774526e-05, 8.2431150223056e-06
51,1075.00,2.000,-9.168,9.9999999999999e+01,2.2831,63.9158,0.6182,15.1641,0.8158,0.0000,3.0516,0.0837,2.0400,0.0000,0.0000,4.2767,3.4661,2.5267,0.1676,3.8737,0.0000,0.0000,0.0000,0.0000,-1.6806201687560e+03,-1.2954519312036e+03,2.8570132222112e+02,4.3800312941829e+01,1.4152292254991e+02,4.7793247e-01,4.3518629e-02,5.8119344e-03,5.5533537e-03,2.9553341e+00,4.7452337e-02,1.6524435e-03,1.8698246e-02,1.5786108e+00,7.6118361e-01,3.8186774e-02,2.2193459e-05,7.1180142e-03,9.7174590e-02,5.8432664e-01,4.1863227e-01,4.1863227e-01,4.1863227e-01,1.2862819e-01,3.5962,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.6806201687560e+03,-1.2954519312036e+03, 2.8570132222112e+02, 4.3800312941829e+01, 1.4152292254991e+02, 4.1709165344373e-03,-3.6110255907545e-04, 9.5225724527967e-05, 8.2442917600848e-06, 4.1709165344373e-03,-3.6110255907545e-04, 9.5225724527967e-05, 8.2442917600848e-06
52,1074.50,2.000,-9.176,9.9999999999999e+01,2.2832,63.9158,0.6182,15.1641,0.8158,0.0000,3.0516,0.0837,2.0400,0.0000,0.0000,4.2767,3.4661,2.5267,0.1676,3.8737,0.0000,0.0000,0.0000,0.0000,-1.6804773312184e+03,-1.2955226921253e+03,2.8564882506075e+02,4.3798227483561e+01,1.4152076367314e+02,4.7792448e-01,4.3554800e-02,5.8064790e-03,5.5545811e-03,2.9578004e+00,4.7475513e-02,1.6529641e-03,1.8699699e-02,1.5795607e+00,7.6143553e-01,3.8184905e-02,2.2133268e-05,7.1140339e-03,9.7352224e-02,5.8446269e-01,4.1867794e-01,4.1867794e-01,4.1867794e-01,1.2871020e-01,3.5992,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.6804773312184e+03,-1.2955226921253e+03, 2.8564882506075e+02, 4.3798227483561e+01, 1.4152076367314e+02, 4.1709165344373e-03,-3.6113690988606e-04, 9.5230258713158e-05, 8.2454686099250e-06, 4.1709165344373e-03,-3.6113690988606e-04, 9.5230258713158e-05, 8.2454686099250e-06
53,1074.00,2.000,-9.183,9.9999999999999e+01,2.2833,63.9158,0.6182,15.1641,0.8158,0.0000,3.0516,0.0837,2.0400,0.0000,0.0000,4.2767,3.4661,2.5267,0.1676,3.8737,0.0000,0.0000,0.0000,0.0000,-1.6803345199340e+03,-1.2955934519667e+03,2.8559630922121e+02,4.3796142025294e+01,1.4151860141583e+02,4.7791649e-01,4.3591027e-02,5.8010246e-03,5.5558096e-03,2.9602707e+00,4.7498719e-02,1.6534852e-03,1.8701153e-02,1.5805119e+00,7.6168773e-01,3.8183033e-02,2.2073197e-05,7.1100529e-03,9.7530316e-02,5.8459888e-01,4.1872365e-01,4.1872365e-01,4.1872365e-01,1.2879232e-01,3.6022,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.6803345199340e+03,-1.2955934519667e+03, 2.8559630922121e+02, 4.3796142025294e+01, 1.4151860141583e+02, 4.1709165344373e-03,-3.6117126069667e-04, 9.5234793330162e-05, 8.2466455718422e-06, 4.1709165344373e-03,-3.6117126069667e-04, 9.5234793330162e-05, 8.2466455718422e-06
54,1073.50,2.000,-9.191,9.9999999999999e+01,2.2834,63.9158,0.6182,15.1641,0.8158,0.0000,3.0516,0.0837,2.0400,0.0000,0.0000,4.2767,3.4661,2.5267,0.1676,3.8737,0.0000,0.0000,0.0000,0.0000,-1.6801917349123e+03,-1.2956642107261e+03,2.8554377468990e+02,4.3794056567027e+01,1.4151643577510e+02,4.7790849e-01,4.3627312e-02,5.7955713e-03,5.5570393e-03,2.9627448e+00,4.7521952e-02,1.6540069e-03,1.8702609e-02,1.5814643e+00,7.6194020e-01,3.8181161e-02,2.2013243e-05,7.1060711e-03,9.7708867e-02,5.8473520e-01,4.1876940e-01,4.1876940e-01,4.1876940e-01,1.2887455e-01,3.6051,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.6801917349123e+03,-1.2956642107261e+03, 2.8554377468990e+02, 4.3794056567027e+01, 1.4151643577510e+02, 4.1709165344373e-03,-3.6120561150727e-04, 9.5239328379039e-05, 8.2478226458526e-06, 4.1709165344373e-03,-3.6120561150727e-04, 9.5239328379039e-05, 8.2478226458526e-06
55,1073.00,2.000,-9.199,9.9999999999999e+01,2.2835,63.9158,0.6182,15.1641,0.8158,0.0000,3.0516,0.0837,2.0400,0.0000,0.0000,4.2767,3.4661,2.5267,0.1676,3.8737,0.0000,0.0000,0.0000,0.0000,-1.6800489761625e+03,-1.2957349684019e+03,2.8549122145420e+02,4.3791971108760e+01,1.4151426674810e+02,4.7790049e-01,4.3663654e-02,5.7901191e-03,5.5582702e-03,2.9652229e+00,4.7545215e-02,1.6545291e-03,1.8704066e-02,1.5824181e+00,7.6219294e-01,3.8179287e-02,2.1953409e-05,7.1020887e-03,9.7887877e-02,5.8487165e-01,4.1881518e-01,4.1881518e-01,4.1881518e-01,1.2895690e-01,3.6081,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.6800489761625e+03,-1.2957349684019e+03, 2.8549122145420e+02, 4.3791971108760e+01, 1.4151426674810e+02, 4.1709165344373e-03,-3.6123996231788e-04, 9.5243863859853e-05, 8.2489998319720e-06, 4.1709165344373e-03,-3.6123996231788e-04, 9.5243863859853e-05, 8.2489998319720e-06
56,1072.50,2.000,-9.206,9.9999999999999e+01,2.2836,63.9158,0.6182,15.1641,0.8158,0.0000,3.0516,0.0837,2.0400,0.0000,0.0000,4.2767,3.4661,2.5267,0.1676,3.8737,0.0000,0.0000,0.0000,0.0000,-1.6799062436939e+03,-1.2958057249923e+03,2.8543864950146e+02,4.3789885650493e+01,1.4151209433195e+02,4.7789248e-01,4.3700053e-02,5.7846679e-03,5.5595023e-03,2.9677048e+00,4.7568506e-02,1.6550519e-03,1.8705524e-02,1.5833731e+00,7.6244595e-01,3.8177412e-02,2.1893692e-05,7.0981055e-03,9.8067348e-02,5.8500823e-01,4.1886101e-01,4.1886101e-01,4.1886101e-01,1.2903937e-01,3.6111,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.6799062436939e+03,-1.2958057249923e+03, 2.8543864950146e+02, 4.3789885650493e+01, 1.4151209433195e+02, 4.1709165344373e-03,-3.6127431312849e-04, 9.5248399772663e-05, 8.2501771302165e-06, 4.1709165344373e-03,-3.6127431312849e-04, 9.5248399772663e-05, 8.2501771302165e-06
57,1072.00,2.000,-9.214,9.9999999999999e+01,2.2837,63.9158,0.6182,15.1641,0.8158,0.0000,3.0516,0.0837,2.0400,0.0000,0.0000,4.2767,3.4661,2.5267,0.1676,3.8737,0.0000,0.0000,0.0000,0.0000,-1.6797635375161e+03,-1.2958764804957e+03,2.8538605881903e+02,4.3787800192225e+01,1.4150991852376e+02,4.7788446e-01,4.3736509e-02,5.7792179e-03,5.5607355e-03,2.9701907e+00,4.7591826e-02,1.6555752e-03,1.8706983e-02,1.5843294e+00,7.6269923e-01,3.8175536e-02,2.1834094e-05,7.0941216e-03,9.8247282e-02,5.8514495e-01,4.1890687e-01,4.1890687e-01,4.1890687e-01,1.2912194e-01,3.6141,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.6797635375161e+03,-1.2958764804957e+03, 2.8538605881903e+02, 4.3787800192225e+01, 1.4150991852376e+02, 4.1709165344373e-03,-3.6130866393910e-04, 9.5252936117532e-05, 8.2513545406021e-06, 4.1709165344373e-03,-3.6130866393910e-04, 9.5252936117532e-05, 8.2513545406021e-06
58,1071.50,2.000,-9.222,9.9999999999999e+01,2.2838,63.9158,0.6182,15.1641,0.8158,0.0000,3.0516,0.0837,2.0400,0.0000,0.0000,4.2767,3.4661,2.5267,0.1676,3.8737,0.0000,0.0000,0.0000,0.0000,-1.6796208576382e+03,-1.2959472349103e+03,2.8533344939425e+02,4.3785714733958e+01,1.4150773932066e+02,4.7787644e-01,4.3773024e-02,5.7737689e-03,5.5619700e-03,2.9726805e+00,4.7615175e-02,1.6560991e-03,1.8708443e-02,1.5852869e+00,7.6295279e-01,3.8173658e-02,2.1774614e-05,7.0901369e-03,9.8427681e-02,5.8528180e-01,4.1895278e-01,4.1895278e-01,4.1895278e-01,1.2920463e-01,3.6170,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.6796208576382e+03,-1.2959472349103e+03, 2.8533344939425e+02, 4.3785714733958e+01, 1.4150773932066e+02, 4.1709165344373e-03,-3.6134301474970e-04, 9.5257472894523e-05, 8.2525320631449e-06, 4.1709165344373e-03,-3.6134301474970e-04, 9.5257472894523e-05, 8.2525320631449e-06
59,1071.00,2.000,-9.229,9.9999999999999e+01,2.2840,63.9158,0.6182,15.1641,0.8158,0.0000,3.0516,0.0837,2.0400,0.0000,0.0000,4.2767,3.4661,2.5267,0.1676,3.8737,0.0000,0.0000,0.0000,0.0000,-1.6794782040698e+03,-1.2960179882344e+03,2.8528082121445e+02,4.3783629275691e+01,1.4150555671977e+02,4.7786841e-01,4.3809595e-02,5.7683211e-03,5.5632056e-03,2.9751743e+00,4.7638552e-02,1.6566235e-03,1.8709905e-02,1.5862458e+00,7.6320662e-01,3.8171779e-02,2.1715252e-05,7.0861516e-03,9.8608545e-02,5.8541879e-01,4.1899872e-01,4.1899872e-01,4.1899872e-01,1.2928744e-01,3.6200,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.6794782040698e+03,-1.2960179882344e+03, 2.8528082121445e+02, 4.3783629275691e+01, 1.4150555671977e+02, 4.1709165344373e-03,-3.6137736556031e-04, 9.5262010103695e-05, 8.2537096978608e-06, 4.1709165344373e-03,-3.6137736556031e-04, 9.5262010103695e-05, 8.2537096978608e-06
60,1070.50,2.000,-9.237,9.9999999999999e+01,2.2841,63.9158,0.6182,15.1641,0.8158,0.0000,3.0516,0.0837,2.0400,0.0000,0.0000,4.2767,3.4661,2.5267,0.1676,3.8737,0.0000,0.0000,0.0000,0.0000,-1.6793355768202e+03,-1.2960887404664e+03,2.8522817426692e+02,4.3781543817424e+01,1.4150337071819e+02,4.7786038e-01,4.3846225e-02,5.7628743e-03,5.5644425e-03,2.9776720e+00,4.7661959e-02,1.6571485e-03,1.8711368e-02,1.5872060e+00,7.6346072e-01,3.8169899e-02,2.1656008e-05,7.0821655e-03,9.8789877e-02,5.8555591e-01,4.1904471e-01,4.1904471e-01,4.1904471e-01,1.2937036e-01,3.6230,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.6793355768202e+03,-1.2960887404664e+03, 2.8522817426692e+02, 4.3781543817424e+01, 1.4150337071819e+02, 4.1709165344373e-03,-3.6141171637092e-04, 9.5266547745112e-05, 8.2548874447659e-06, 4.1709165344373e-03,-3.6141171637092e-04, 9.5266547745112e-05, 8.2548874447659e-06
61,1070.00,2.000,-9.245,9.9999999999999e+01,2.2842,63.9158,0.6182,15.1641,0.8158,0.0000,3.0516,0.0837,2.0400,0.0000,0.0000,4.2767,3.4661,2.5267,0.1676,3.8737,0.0000,0.0000,0.0000,0.0000,-1.6791929758987e+03,-1.2961594916046e+03,2.8517550853897e+02,4.3779458359156e+01,1.4150118131303e+02,4.7785234e-01,4.3882913e-02,5.7574286e-03,5.5656805e-03,2.9801737e+00,4.7685394e-02,1.6576740e-03,1.8712832e-02,1.5881675e+00,7.6371510e-01,3.8168018e-02,2.1596881e-05,7.0781787e-03,9.8971678e-02,5.8569316e-01,4.1909073e-01,4.1909073e-01,4.1909073e-01,1.2945340e-01,3.6260,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.6791929758987e+03,-1.2961594916046e+03, 2.8517550853897e+02, 4.3779458359156e+01, 1.4150118131303e+02, 4.1709165344373e-03,-3.6144606718153e-04, 9.5271085818835e-05, 8.2560653038762e-06, 4.1709165344373e-03,-3.6144606718153e-04, 9.5271085818835e-05, 8.2560653038762e-06
62,1069.50,2.000,-9.252,9.9999999999999e+01,2.2843,63.9158,0.6182,15.1641,0.8158,0.0000,3.0516,0.0837,2.0400,0.0000,0.0000,4.2767,3.4661,2.5267,0.1676,3.8737,0.0000,0.0000,0.0000,0.0000,-1.6790504013147e+03,-1.2962302416472e+03,2.8512282401787e+02,4.3777372900889e+01,1.4149898850141e+02,4.7784429e-01,4.3919658e-02,5.7519840e-03,5.5669198e-03,2.9826793e+00,4.7708858e-02,1.6582001e-03,1.8714297e-02,1.5891302e+00,7.6396975e-01,3.8166135e-02,2.1537873e-05,7.0741911e-03,9.9153949e-02,5.8583055e-01,4.1913679e-01,4.1913679e-01,4.1913679e-01,1.2953655e-01,3.6290,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.6790504013147e+03,-1.2962302416472e+03, 2.8512282401787e+02, 4.3777372900889e+01, 1.4149898850141e+02, 4.1709165344373e-03,-3.6148041799213e-04, 9.5275624324926e-05, 8.2572432752078e-06, 4.1709165344373e-03,-3.6148041799213e-04, 9.5275624324926e-05, 8.2572432752078e-06
63,1069.00,2.000,-9.260,9.9999999999999e+01,2.2844,63.9158,0.6182,15.1641,0.8158,0.0000,3.0516,0.0837,2.0400,0.0000,0.0000,4.2767,3.4661,2.5267,0.1676,3.8737,0.0000,0.0000,0.0000,0.0000,-1.6789078530778e+03,-1.2963009905925e+03,2.8507012069090e+02,4.3775287442622e+01,1.4149679228042e+02,4.7783624e-01,4.3956462e-02,5.7465405e-03,5.5681602e-03,2.9851889e+00,4.7732352e-02,1.6587268e-03,1.8715763e-02,1.5900943e+00,7.6422467e-01,3.8164251e-02,2.1478981e-05,7.0702029e-03,9.9336692e-02,5.8596808e-01,4.1918289e-01,4.1918289e-01,4.1918289e-01,1.2961981e-01,3.6320,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.6789078530778e+03,-1.2963009905925e+03, 2.8507012069090e+02, 4.3775287442622e+01, 1.4149679228042e+02, 4.1709165344373e-03,-3.6151476880274e-04, 9.5280163263446e-05, 8.2584213587767e-06, 4.1709165344373e-03,-3.6151476880274e-04, 9.5280163263446e-05, 8.2584213587767e-06
64,1068.50,2.000,-9.268,9.9999999999999e+01,2.2845,63.9158,0.6182,15.1641,0.8158,0.0000,3.0516,0.0837,2.0400,0.0000,0.0000,4.2767,3.4661,2.5267,0.1676,3.8737,0.0000,0.0000,0.0000,0.0000,-1.6787653311972e+03,-1.2963717384389e+03,2.8501739854532e+02,4.3773201984355e+01,1.4149459264716e+02,4.7782818e-01,4.3993324e-02,5.7410981e-03,5.5694019e-03,2.9877025e+00,4.7755874e-02,1.6592540e-03,1.8717231e-02,1.5910597e+00,7.6447987e-01,3.8162365e-02,2.1420207e-05,7.0662139e-03,9.9519908e-02,5.8610573e-01,4.1922903e-01,4.1922903e-01,4.1922903e-01,1.2970320e-01,3.6350,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.6787653311972e+03,-1.2963717384389e+03, 2.8501739854532e+02, 4.3773201984355e+01, 1.4149459264716e+02, 4.1709165344373e-03,-3.6154911961335e-04, 9.5284702634458e-05, 8.2595995545990e-06, 4.1709165344373e-03,-3.6154911961335e-04, 9.5284702634458e-05, 8.2595995545990e-06
65,1068.00,2.000,-9.275,9.9999999999999e+01,2.2846,63.9158,0.6182,15.1641,0.8158,0.0000,3.0516,0.0837,2.0400,0.0000,0.0000,4.2767,3.4661,2.5267,0.1676,3.8737,0.0000,0.0000,0.0000,0.0000,-1.6786228356824e+03,-1.2964424851846e+03,2.8496465756836e+02,4.3771116526088e+01,1.4149238959873e+02,4.7782012e-01,4.4030245e-02,5.7356568e-03,5.5706447e-03,2.9902201e+00,4.7779426e-02,1.6597818e-03,1.8718700e-02,1.5920264e+00,7.6473535e-01,3.8160478e-02,2.1361550e-05,7.0622242e-03,9.9703599e-02,5.8624353e-01,4.1927521e-01,4.1927521e-01,4.1927521e-01,1.2978669e-01,3.6379,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.6786228356824e+03,-1.2964424851846e+03, 2.8496465756836e+02, 4.3771116526088e+01, 1.4149238959873e+02, 4.1709165344373e-03,-3.6158347042395e-04, 9.5289242438023e-05, 8.2607778626906e-06, 4.1709165344373e-03,-3.6158347042395e-04, 9.5289242438023e-05, 8.2607778626906e-06
66,1067.50,2.000,-9.283,9.9999999999999e+01,2.2847,63.9158,0.6182,15.1641,0.8158,0.0000,3.0516,0.0837,2.0400,0.0000,0.0000,4.2767,3.4661,2.5267,0.1676,3.8737,0.0000,0.0000,0.0000,0.0000,-1.6784803665428e+03,-1.2965132308279e+03,2.8491189774726e+02,4.3769031067820e+01,1.4149018313223e+02,4.7781205e-01,4.4067224e-02,5.7302167e-03,5.5718888e-03,2.9927417e+00,4.7803007e-02,1.6603101e-03,1.8720170e-02,1.5929943e+00,7.6499110e-01,3.8158590e-02,2.1303010e-05,7.0582338e-03,9.9887767e-02,5.8638146e-01,4.1932143e-01,4.1932143e-01,4.1932143e-01,1.2987031e-01,3.6409,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.6784803665428e+03,-1.2965132308279e+03, 2.8491189774726e+02, 4.3769031067820e+01, 1.4149018313223e+02, 4.1709165344373e-03,-3.6161782123456e-04, 9.5293782674203e-05, 8.2619562830677e-06, 4.1709165344373e-03,-3.6161782123456e-04, 9.5293782674203e-05, 8.2619562830677e-06
67,1067.00,2.000,-9.291,9.9999999999999e+01,2.2848,63.9158,0.6182,15.1641,0.8158,0.0000,3.0516,0.0837,2.0400,0.0000,0.0000,4.2767,3.4661,2.5267,0.1676,3.8737,0.0000,0.0000,0.0000,0.0000,-1.6783379237878e+03,-1.2965839753671e+03,2.8485911906924e+02,4.3766945609553e+01,1.4148797324473e+02,4.7780398e-01,4.4104262e-02,5.7247776e-03,5.5731340e-03,2.9952673e+00,4.7826617e-02,1.6608391e-03,1.8721641e-02,1.5939636e+00,7.6524713e-01,3.8156701e-02,2.1244587e-05,7.0542426e-03,1.0007241e-01,5.8651952e-01,4.1936769e-01,4.1936769e-01,4.1936769e-01,1.2995404e-01,3.6439,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.6783379237878e+03,-1.2965839753671e+03, 2.8485911906924e+02, 4.3766945609553e+01, 1.4148797324473e+02, 4.1709165344373e-03,-3.6165217204517e-04, 9.5298323343060e-05, 8.2631348157462e-06, 4.1709165344373e-03,-3.6165217204517e-04, 9.5298323343060e-05, 8.2631348157462e-06
68,1066.50,2.000,-9.299,9.9999999999999e+01,2.2849,63.9158,0.6182,15.1641,0.8158,0.0000,3.0516,0.0837,2.0400,0.0000,0.0000,4.2767,3.4661,2.5267,0.1676,3.8737,0.0000,0.0000,0.0000,0.0000,-1.6781955074268e+03,-1.2966547188006e+03,2.8480632152150e+02,4.3764860151286e+01,1.4148575993333e+02,4.7779590e-01,4.4141358e-02,5.7193396e-03,5.5743805e-03,2.9977970e+00,4.7850256e-02,1.6613685e-03,1.8723114e-02,1.5949343e+00,7.6550343e-01,3.8154810e-02,2.1186281e-05,7.0502508e-03,1.0025754e-01,5.8665772e-01,4.1941399e-01,4.1941399e-01,4.1941399e-01,1.3003788e-01,3.6469,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.6781955074268e+03,-1.2966547188006e+03, 2.8480632152150e+02, 4.3764860151286e+01, 1.4148575993333e+02, 4.1709165344373e-03,-3.6168652285578e-04, 9.5302864444656e-05, 8.2643134607423e-06, 4.1709165344373e-03,-3.6168652285578e-04, 9.5302864444656e-05, 8.2643134607423e-06
69,1066.00,2.000,-9.306,9.9999999999999e+01,2.2850,63.9158,0.6182,15.1641,0.8158,0.0000,3.0516,0.0837,2.0400,0.0000,0.0000,4.2767,3.4661,2.5267,0.1676,3.8737,0.0000,0.0000,0.0000,0.0000,-1.6780531174694e+03,-1.2967254611265e+03,2.8475350509122e+02,4.3762774693019e+01,1.4148354319512e+02,4.7778781e-01,4.4178514e-02,5.7139027e-03,5.5756282e-03,3.0003306e+00,4.7873925e-02,1.6618986e-03,1.8724587e-02,1.5959062e+00,7.6576002e-01,3.8152918e-02,2.1128091e-05,7.0462582e-03,1.0044314e-01,5.8679605e-01,4.1946033e-01,4.1946033e-01,4.1946033e-01,1.3012185e-01,3.6499,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.6780531174694e+03,-1.2967254611265e+03, 2.8475350509122e+02, 4.3762774693019e+01, 1.4148354319512e+02, 4.1709165344373e-03,-3.6172087366638e-04, 9.5307405979052e-05, 8.2654922180720e-06, 4.1709165344373e-03,-3.6172087366638e-04, 9.5307405979052e-05, 8.2654922180720e-06
