Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),     chromite,    hercynite,    magnetite,       spinel,   ulvospinel
545,828.00,2.000,-14.722,1.2197,4.8499,0.0000,10.6052,2.8673,46.2634,0.0000,38.1642,0.0000,2.0998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.798,-6.301,2.267,0.251,1.096,0.000000,-0.053217,0.642988,0.115632,0.294596
546,827.50,2.000,-14.730,1.2192,4.8504,0.0000,10.5868,2.8620,46.3025,0.0000,38.1537,0.0000,2.0950,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.790,-6.296,2.265,0.251,1.096,0.000000,-0.053070,0.643585,0.115374,0.294111
547,827.00,2.000,-14.738,1.2186,4.8509,0.0000,10.5685,2.8566,46.3416,0.0000,38.1431,0.0000,2.0901,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.782,-6.291,2.264,0.251,1.095,0.000000,-0.052925,0.644182,0.115118,0.293625
548,826.50,2.000,-14.746,1.2180,4.8514,0.0000,10.5501,2.8513,46.3808,0.0000,38.1325,0.0000,2.0853,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.774,-6.286,2.262,0.251,1.094,0.000000,-0.052780,0.644779,0.114862,0.293139
549,826.00,2.000,-14.754,1.2175,4.8519,0.0000,10.5317,2.8460,46.4199,0.0000,38.1219,0.0000,2.0805,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.766,-6.282,2.260,0.251,1.094,0.000000,-0.052636,0.645376,0.114607,0.292653
550,825.50,2.000,-14.762,1.2169,4.8524,0.0000,10.5134,2.8407,46.4590,0.0000,38.1112,0.0000,2.0757,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.758,-6.277,2.259,0.251,1.093,0.000000,-0.052493,0.645974,0.114353,0.292166
551,825.00,2.000,-14.770,1.2163,4.8528,0.0000,10.4950,2.8353,46.4982,0.0000,38.1005,0.0000,2.0710,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.750,-6.272,2.257,0.251,1.093,0.000000,-0.052351,0.646571,0.114100,0.291680
552,824.50,2.000,-14.778,1.2157,4.8533,0.0000,10.4766,2.8300,46.5373,0.0000,38.0898,0.0000,2.0662,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.742,-6.267,2.255,0.250,1.092,0.000000,-0.052209,0.647168,0.113848,0.291193
553,824.00,2.000,-14.786,1.2152,4.8538,0.0000,10.4583,2.8247,46.5764,0.0000,38.0791,0.0000,2.0615,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.734,-6.262,2.253,0.250,1.092,0.000000,-0.052069,0.647765,0.113598,0.290706
554,823.50,2.000,-14.794,1.2146,4.8543,0.0000,10.4399,2.8194,46.6156,0.0000,38.0683,0.0000,2.0568,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.726,-6.257,2.252,0.250,1.091,0.000000,-0.051929,0.648363,0.113348,0.290219
555,823.00,2.000,-14.802,1.2140,4.8548,0.0000,10.4215,2.8141,46.6547,0.0000,38.0575,0.0000,2.0521,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.718,-6.252,2.250,0.250,1.090,0.000000,-0.051791,0.648960,0.113099,0.289732
556,822.50,2.000,-14.810,1.2134,4.8552,0.0000,10.4031,2.8089,46.6939,0.0000,38.0467,0.0000,2.0475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.710,-6.247,2.248,0.250,1.090,0.000000,-0.051653,0.649557,0.112851,0.289245
557,822.00,2.000,-14.817,1.2129,4.8557,0.0000,10.3848,2.8036,46.7330,0.0000,38.0358,0.0000,2.0428,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.702,-6.242,2.246,0.250,1.089,0.000000,-0.051516,0.650154,0.112604,0.288758
558,821.50,2.000,-14.825,1.2123,4.8562,0.0000,10.3664,2.7983,46.7722,0.0000,38.0249,0.0000,2.0382,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.694,-6.237,2.245,0.250,1.089,0.000000,-0.051379,0.650752,0.112358,0.288270
559,821.00,2.000,-14.831,1.2116,4.8567,0.0000,10.3464,2.7914,46.8162,0.0000,38.0131,0.0000,2.0330,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.685,-6.231,2.243,0.249,1.088,0.000000,-0.051249,0.651427,0.112082,0.287741
560,820.50,2.000,-14.836,1.2108,4.8573,0.0000,10.3254,2.7835,46.8630,0.0000,38.0006,0.0000,2.0275,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.675,-6.224,2.240,0.249,1.087,0.000000,-0.051124,0.652146,0.111791,0.287187
561,820.00,2.000,-14.841,1.2100,4.8579,0.0000,10.3044,2.7756,46.9097,0.0000,37.9882,0.0000,2.0220,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.665,-6.218,2.238,0.249,1.086,0.000000,-0.050999,0.652864,0.111501,0.286634
562,819.50,2.000,-14.846,1.2092,4.8584,0.0000,10.2835,2.7678,46.9565,0.0000,37.9757,0.0000,2.0166,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.654,-6.211,2.236,0.249,1.085,0.000000,-0.050876,0.653582,0.111213,0.286081
563,819.00,2.000,-14.851,1.2084,4.8590,0.0000,10.2625,2.7599,47.0032,0.0000,37.9631,0.0000,2.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.644,-6.205,2.234,0.249,1.085,0.000000,-0.050754,0.654300,0.110926,0.285527
564,818.50,2.000,-14.856,1.2076,4.8596,0.0000,10.2416,2.7522,47.0499,0.0000,37.9506,0.0000,2.0058,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.634,-6.198,2.232,0.248,1.084,0.000000,-0.050632,0.655017,0.110641,0.284974
565,818.00,2.000,-14.861,1.2067,4.8601,0.0000,10.2207,2.7444,47.0965,0.0000,37.9380,0.0000,2.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.624,-6.191,2.230,0.248,1.083,0.000000,-0.050512,0.655734,0.110358,0.284421
566,817.50,2.000,-14.866,1.2059,4.8607,0.0000,10.1997,2.7366,47.1431,0.0000,37.9253,0.0000,1.9952,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.614,-6.185,2.227,0.248,1.082,0.000000,-0.050393,0.656450,0.110076,0.283867
567,817.00,2.000,-14.871,1.2051,4.8612,0.0000,10.1788,2.7289,47.1897,0.0000,37.9127,0.0000,1.9899,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.604,-6.178,2.225,0.248,1.081,0.000000,-0.050275,0.657165,0.109796,0.283314
568,816.50,2.000,-14.876,1.2043,4.8618,0.0000,10.1579,2.7212,47.2363,0.0000,37.8999,0.0000,1.9846,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.594,-6.171,2.223,0.248,1.081,0.000000,-0.050158,0.657880,0.109517,0.282761
569,816.00,2.000,-14.881,1.2035,4.8624,0.0000,10.1370,2.7136,47.2828,0.0000,37.8872,0.0000,1.9794,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.583,-6.165,2.221,0.248,1.080,0.000000,-0.050042,0.658594,0.109240,0.282208
570,815.50,2.000,-14.886,1.2027,4.8629,0.0000,10.1162,2.7059,47.3292,0.0000,37.8745,0.0000,1.9742,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.573,-6.158,2.219,0.247,1.079,0.000000,-0.049926,0.659308,0.108964,0.281655
571,815.00,2.000,-14.891,1.2019,4.8635,0.0000,10.0953,2.6983,47.3757,0.0000,37.8617,0.0000,1.9690,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.563,-6.151,2.216,0.247,1.078,0.000000,-0.049812,0.660021,0.108690,0.281102
572,814.50,2.000,-14.896,1.2011,4.8640,0.0000,10.0744,2.6908,47.4221,0.0000,37.8488,0.0000,1.9639,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.553,-6.145,2.214,0.247,1.077,0.000000,-0.049699,0.660733,0.108417,0.280549
573,814.00,2.000,-14.901,1.2003,4.8646,0.0000,10.0536,2.6832,47.4684,0.0000,37.8360,0.0000,1.9588,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.543,-6.138,2.212,0.247,1.077,0.000000,-0.049587,0.661445,0.108146,0.279997
574,813.50,2.000,-14.905,1.1994,4.8651,0.0000,10.0327,2.6757,47.5148,0.0000,37.8231,0.0000,1.9537,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.533,-6.132,2.210,0.247,1.076,0.000000,-0.049476,0.662156,0.107876,0.279444
575,813.00,2.000,-14.910,1.1986,4.8657,0.0000,10.0119,2.6682,47.5611,0.0000,37.8102,0.0000,1.9487,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.523,-6.125,2.208,0.246,1.075,0.000000,-0.049366,0.662866,0.107608,0.278892
576,812.50,2.000,-14.915,1.1978,4.8662,0.0000,9.9911,2.6607,47.6073,0.0000,37.7973,0.0000,1.9436,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.513,-6.119,2.205,0.246,1.074,0.000000,-0.049256,0.663576,0.107341,0.278340
577,812.00,2.000,-14.920,1.1970,4.8668,0.0000,9.9703,2.6532,47.6535,0.0000,37.7843,0.0000,1.9386,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.503,-6.112,2.203,0.246,1.073,0.000000,-0.049148,0.664285,0.107075,0.277788
578,811.50,2.000,-14.925,1.1962,4.8673,0.0000,9.9495,2.6458,47.6997,0.0000,37.7713,0.0000,1.9337,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.493,-6.105,2.201,0.246,1.072,0.000000,-0.049041,0.664994,0.106811,0.277236
579,811.00,2.000,-14.929,1.1954,4.8678,0.0000,9.9288,2.6384,47.7458,0.0000,37.7583,0.0000,1.9287,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.483,-6.099,2.199,0.246,1.072,0.000000,-0.048934,0.665702,0.106548,0.276684
580,810.50,2.000,-14.934,1.1945,4.8684,0.0000,9.9080,2.6310,47.7919,0.0000,37.7453,0.0000,1.9238,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.473,-6.092,2.197,0.245,1.071,0.000000,-0.048829,0.666409,0.106287,0.276133
581,810.00,2.000,-14.939,1.1937,4.8689,0.0000,9.8873,2.6236,47.8379,0.0000,37.7323,0.0000,1.9189,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.463,-6.086,2.194,0.245,1.070,0.000000,-0.048724,0.667115,0.106027,0.275581
582,809.50,2.000,-14.944,1.1929,4.8695,0.0000,9.8666,2.6163,47.8839,0.0000,37.7192,0.0000,1.9141,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.453,-6.079,2.192,0.245,1.069,0.000000,-0.048620,0.667821,0.105769,0.275030
583,809.00,2.000,-14.948,1.1921,4.8700,0.0000,9.8459,2.6090,47.9298,0.0000,37.7061,0.0000,1.9092,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.443,-6.073,2.190,0.245,1.068,0.000000,-0.048517,0.668526,0.105512,0.274479
584,808.50,2.000,-14.953,1.1912,4.8705,0.0000,9.8252,2.6017,47.9757,0.0000,37.6930,0.0000,1.9044,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.433,-6.066,2.188,0.245,1.068,0.000000,-0.048415,0.669230,0.105256,0.273929
585,808.00,2.000,-14.958,1.1904,4.8711,0.0000,9.8045,2.5944,48.0216,0.0000,37.6798,0.0000,1.8996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.423,-6.060,2.186,0.244,1.067,0.000000,-0.048314,0.669934,0.105001,0.273379
586,807.50,2.000,-14.962,1.1896,4.8716,0.0000,9.7838,2.5872,48.0674,0.0000,37.6667,0.0000,1.8949,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.413,-6.053,2.183,0.244,1.066,0.000000,-0.048213,0.670637,0.104748,0.272829
587,807.00,2.000,-14.967,1.1888,4.8721,0.0000,9.7632,2.5800,48.1132,0.0000,37.6535,0.0000,1.8901,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.403,-6.047,2.181,0.244,1.065,0.000000,-0.048114,0.671339,0.104496,0.272279
588,806.50,2.000,-14.972,1.1880,4.8727,0.0000,9.7426,2.5728,48.1589,0.0000,37.6403,0.0000,1.8854,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.393,-6.040,2.179,0.244,1.064,0.000000,-0.048015,0.672040,0.104246,0.271729
589,806.00,2.000,-14.976,1.1871,4.8732,0.0000,9.7220,2.5656,48.2045,0.0000,37.6271,0.0000,1.8807,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.383,-6.034,2.177,0.244,1.063,0.000000,-0.047917,0.672741,0.103997,0.271180
590,805.50,2.000,-14.981,1.1863,4.8737,0.0000,9.7014,2.5585,48.2502,0.0000,37.6139,0.0000,1.8761,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.373,-6.027,2.175,0.243,1.063,0.000000,-0.047820,0.673440,0.103749,0.270631
591,805.00,2.000,-14.986,1.1855,4.8743,0.0000,9.6808,2.5514,48.2957,0.0000,37.6006,0.0000,1.8714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.363,-6.021,2.172,0.243,1.062,0.000000,-0.047724,0.674139,0.103502,0.270083
592,804.50,2.000,-14.990,1.1847,4.8748,0.0000,9.6603,2.5443,48.3413,0.0000,37.5874,0.0000,1.8668,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.353,-6.014,2.170,0.243,1.061,0.000000,-0.047629,0.674838,0.103257,0.269534
593,804.00,2.000,-14.995,1.1838,4.8753,0.0000,9.6397,2.5372,48.3867,0.0000,37.5741,0.0000,1.8622,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.343,-6.008,2.168,0.243,1.060,0.000000,-0.047534,0.675535,0.103013,0.268986
594,803.50,2.000,-15.000,1.1830,4.8758,0.0000,9.6192,2.5302,48.4321,0.0000,37.5608,0.0000,1.8577,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.333,-6.001,2.166,0.243,1.059,0.000000,-0.047440,0.676232,0.102770,0.268439
595,803.00,2.000,-15.004,1.1822,4.8763,0.0000,9.5987,2.5231,48.4775,0.0000,37.5475,0.0000,1.8531,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.323,-5.995,2.164,0.242,1.059,0.000000,-0.047347,0.676928,0.102528,0.267891
596,802.50,2.000,-15.009,1.1814,4.8769,0.0000,9.5782,2.5161,48.5228,0.0000,37.5342,0.0000,1.8486,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.313,-5.989,2.161,0.242,1.058,0.000000,-0.047255,0.677623,0.102287,0.267345
597,802.00,2.000,-15.013,1.1805,4.8774,0.0000,9.5578,2.5091,48.5681,0.0000,37.5208,0.0000,1.8441,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.304,-5.982,2.159,0.242,1.057,0.000000,-0.047163,0.678317,0.102048,0.266798
598,801.50,2.000,-15.018,1.1797,4.8779,0.0000,9.5374,2.5022,48.6133,0.0000,37.5075,0.0000,1.8397,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.294,-5.976,2.157,0.242,1.056,0.000000,-0.047072,0.679010,0.101810,0.266252
599,801.00,2.000,-15.022,1.1789,4.8784,0.0000,9.5169,2.4952,48.6585,0.0000,37.4941,0.0000,1.8352,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.284,-5.969,2.155,0.242,1.055,0.000000,-0.046982,0.679703,0.101573,0.265706
600,800.50,2.000,-15.027,1.1780,4.8789,0.0000,9.4965,2.4883,48.7036,0.0000,37.4807,0.0000,1.8308,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.274,-5.963,2.153,0.241,1.054,0.000000,-0.046893,0.680395,0.101338,0.265161
601,800.00,2.000,-15.031,1.1772,4.8795,0.0000,9.4762,2.4814,48.7486,0.0000,37.4674,0.0000,1.8264,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.264,-5.957,2.150,0.241,1.054,0.000000,-0.046804,0.681086,0.101103,0.264615
602,799.50,2.000,-15.036,1.1764,4.8800,0.0000,9.4558,2.4746,48.7936,0.0000,37.4540,0.0000,1.8220,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.255,-5.950,2.148,0.241,1.053,0.000000,-0.046716,0.681776,0.100870,0.264071
603,799.00,2.000,-15.040,1.1756,4.8805,0.0000,9.4355,2.4677,48.8386,0.0000,37.4406,0.0000,1.8177,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.245,-5.944,2.146,0.241,1.052,0.000000,-0.046629,0.682465,0.100638,0.263527
604,798.50,2.000,-15.045,1.1747,4.8810,0.0000,9.4152,2.4609,48.8835,0.0000,37.4271,0.0000,1.8133,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.235,-5.938,2.144,0.241,1.051,0.000000,-0.046543,0.683153,0.100406,0.262983
605,798.00,2.000,-15.049,1.1739,4.8815,0.0000,9.3949,2.4541,48.9283,0.0000,37.4137,0.0000,1.8090,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.225,-5.931,2.142,0.240,1.050,0.000000,-0.046457,0.683841,0.100177,0.262439
606,797.50,2.000,-15.054,1.1731,4.8820,0.0000,9.3746,2.4473,48.9731,0.0000,37.4003,0.0000,1.8047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.216,-5.925,2.139,0.240,1.050,0.000000,-0.046372,0.684527,0.099948,0.261896
607,797.00,2.000,-15.058,1.1723,4.8825,0.0000,9.3544,2.4406,49.0178,0.0000,37.3868,0.0000,1.8004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.206,-5.919,2.137,0.240,1.049,0.000000,-0.046287,0.685213,0.099720,0.261354
608,796.50,2.000,-15.063,1.1714,4.8830,0.0000,9.3341,2.4338,49.0625,0.0000,37.3734,0.0000,1.7962,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.196,-5.912,2.135,0.240,1.048,0.000000,-0.046203,0.685898,0.099494,0.260812
609,796.00,2.000,-15.067,1.1706,4.8835,0.0000,9.3139,2.4271,49.1071,0.0000,37.3599,0.0000,1.7920,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.187,-5.906,2.133,0.240,1.047,0.000000,-0.046120,0.686582,0.099268,0.260270
610,795.50,2.000,-15.072,1.1698,4.8840,0.0000,9.2937,2.4204,49.1516,0.0000,37.3465,0.0000,1.7878,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.177,-5.900,2.131,0.240,1.046,0.000000,-0.046038,0.687265,0.099044,0.259729
611,795.00,2.000,-15.076,1.1690,4.8845,0.0000,9.2736,2.4137,49.1961,0.0000,37.3330,0.0000,1.7836,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.167,-5.894,2.129,0.239,1.046,0.000000,-0.045956,0.687948,0.098820,0.259188
612,794.50,2.000,-15.080,1.1682,4.8850,0.0000,9.2534,2.4071,49.2406,0.0000,37.3195,0.0000,1.7794,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.158,-5.887,2.126,0.239,1.045,0.000000,-0.045875,0.688629,0.098598,0.258648
613,794.00,2.000,-15.085,1.1673,4.8855,0.0000,9.2333,2.4004,49.2850,0.0000,37.3060,0.0000,1.7753,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.148,-5.881,2.124,0.239,1.044,0.000000,-0.045794,0.689310,0.098377,0.258108
614,793.50,2.000,-15.089,1.1665,4.8860,0.0000,9.2132,2.3938,49.3293,0.0000,37.2925,0.0000,1.7711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.139,-5.875,2.122,0.239,1.043,0.000000,-0.045715,0.689989,0.098157,0.257569
615,793.00,2.000,-15.094,1.1657,4.8865,0.0000,9.1932,2.3872,49.3735,0.0000,37.2790,0.0000,1.7670,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.129,-5.869,2.120,0.239,1.042,0.000000,-0.045635,0.690668,0.097938,0.257030
616,792.50,2.000,-15.098,1.1649,4.8870,0.0000,9.1731,2.3807,49.4177,0.0000,37.2655,0.0000,1.7629,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.119,-5.863,2.118,0.238,1.041,0.000000,-0.045557,0.691346,0.097720,0.256492
617,792.00,2.000,-15.102,1.1641,4.8875,0.0000,9.1531,2.3741,49.4619,0.0000,37.2520,0.0000,1.7589,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.110,-5.856,2.116,0.238,1.041,0.000000,-0.045479,0.692022,0.097503,0.255954
618,791.50,2.000,-15.107,1.1632,4.8880,0.0000,9.1331,2.3676,49.5060,0.0000,37.2385,0.0000,1.7548,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.100,-5.850,2.113,0.238,1.040,0.000000,-0.045401,0.692698,0.097287,0.255416
619,791.00,2.000,-15.111,1.1624,4.8885,0.0000,9.1131,2.3611,49.5500,0.0000,37.2250,0.0000,1.7508,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.091,-5.844,2.111,0.238,1.039,0.000000,-0.045324,0.693373,0.097072,0.254879
620,790.50,2.000,-15.115,1.1616,4.8890,0.0000,9.0932,2.3546,49.5940,0.0000,37.2114,0.0000,1.7468,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.081,-5.838,2.109,0.238,1.038,0.000000,-0.045248,0.694048,0.096858,0.254343
621,790.00,2.000,-15.120,1.1608,4.8895,0.0000,9.0733,2.3481,49.6379,0.0000,37.1979,0.0000,1.7428,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.072,-5.832,2.107,0.237,1.037,0.000000,-0.045173,0.694721,0.096645,0.253807
622,789.50,2.000,-15.124,1.1600,4.8900,0.0000,9.0534,2.3417,49.6817,0.0000,37.1844,0.0000,1.7388,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.063,-5.826,2.105,0.237,1.037,0.000000,-0.045098,0.695393,0.096433,0.253272
623,789.00,2.000,-15.128,1.1591,4.8905,0.0000,9.0335,2.3353,49.7255,0.0000,37.1709,0.0000,1.7349,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.053,-5.820,2.103,0.237,1.036,0.000000,-0.045023,0.696064,0.096222,0.252737
624,788.50,2.000,-15.133,1.1583,4.8910,0.0000,9.0136,2.3289,49.7692,0.0000,37.1573,0.0000,1.7310,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.044,-5.814,2.101,0.237,1.035,0.000000,-0.044949,0.696735,0.096011,0.252203
625,788.00,2.000,-15.137,1.1575,4.8915,0.0000,8.9938,2.3225,49.8129,0.0000,37.1438,0.0000,1.7270,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.034,-5.808,2.098,0.237,1.034,0.000000,-0.044876,0.697404,0.095802,0.251669
