Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),     diopside,clinoenstatit, hedenbergite,alumino-buffo,    buffonite,     essenite,      jadeite
285,958.00,2.000,-13.649,0.2354,3.3648,52.4001,0.1321,3.0821,0.7647,0.0000,18.3006,0.0000,23.8637,0.0000,0.0000,1.4358,0.0210,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.482,-2.849,0.514,0.070,0.282,-0.584397,0.942141,0.560782,0.058899,-0.051622,0.072706,0.001491
286,957.50,2.000,-13.670,0.5134,3.3654,52.3933,0.1311,3.0775,0.7625,0.0000,18.3451,0.0000,23.8336,0.0000,0.0000,1.4358,0.0210,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.590,-6.211,1.121,0.153,0.616,-0.585729,0.942128,0.562260,0.058817,-0.051588,0.072618,0.001495
287,957.00,2.000,-13.690,0.7870,3.3660,52.3864,0.1303,3.0731,0.7604,0.0000,18.3894,0.0000,23.8037,0.0000,0.0000,1.4357,0.0211,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-11.631,-9.519,1.717,0.234,0.944,-0.587055,0.942117,0.563730,0.058735,-0.051554,0.072529,0.001498
288,956.50,2.000,-13.711,1.0564,3.3666,52.3796,0.1294,3.0686,0.7583,0.0000,18.4334,0.0000,23.7740,0.0000,0.0000,1.4356,0.0211,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.606,-12.772,2.304,0.314,1.266,-0.588376,0.942107,0.565193,0.058654,-0.051520,0.072442,0.001501
289,956.00,2.000,-13.732,1.3216,3.3672,52.3729,0.1285,3.0642,0.7562,0.0000,18.4772,0.0000,23.7444,0.0000,0.0000,1.4354,0.0211,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-19.516,-15.973,2.882,0.392,1.584,-0.589692,0.942099,0.566648,0.058574,-0.051486,0.072354,0.001504
290,955.50,2.000,-13.752,1.5827,3.3678,52.3661,0.1276,3.0598,0.7542,0.0000,18.5208,0.0000,23.7150,0.0000,0.0000,1.4353,0.0212,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-23.361,-19.122,3.450,0.470,1.896,-0.591003,0.942091,0.568096,0.058494,-0.051452,0.072268,0.001507
291,955.00,2.000,-13.772,1.8397,3.3684,52.3594,0.1268,3.0554,0.7521,0.0000,18.5641,0.0000,23.6859,0.0000,0.0000,1.4351,0.0212,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-27.144,-22.220,4.009,0.546,2.204,-0.592309,0.942085,0.569537,0.058414,-0.051418,0.072181,0.001510
292,954.50,2.000,-13.793,2.0928,3.3690,52.3527,0.1260,3.0511,0.7501,0.0000,18.6072,0.0000,23.6569,0.0000,0.0000,1.4348,0.0213,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-30.865,-25.268,4.559,0.621,2.506,-0.593609,0.942080,0.570970,0.058335,-0.051384,0.072096,0.001513
293,954.00,2.000,-13.813,2.3419,3.3696,52.3461,0.1251,3.0468,0.7481,0.0000,18.6500,0.0000,23.6280,0.0000,0.0000,1.4346,0.0213,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-34.526,-28.267,5.100,0.695,2.804,-0.594905,0.942076,0.572397,0.058256,-0.051350,0.072011,0.001515
294,953.50,2.000,-13.833,2.5872,3.3701,52.3395,0.1243,3.0425,0.7462,0.0000,18.6926,0.0000,23.5994,0.0000,0.0000,1.4343,0.0213,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-38.127,-31.217,5.633,0.768,3.097,-0.596196,0.942074,0.573816,0.058178,-0.051316,0.071926,0.001518
295,953.00,2.000,-13.853,2.8287,3.3707,52.3329,0.1235,3.0382,0.7442,0.0000,18.7350,0.0000,23.5709,0.0000,0.0000,1.4340,0.0214,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-41.669,-34.120,6.157,0.839,3.386,-0.597481,0.942072,0.575228,0.058100,-0.051281,0.071842,0.001521
296,952.50,2.000,-13.873,3.0665,3.3713,52.3263,0.1227,3.0340,0.7423,0.0000,18.7772,0.0000,23.5426,0.0000,0.0000,1.4337,0.0214,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-45.154,-36.976,6.672,0.910,3.670,-0.598762,0.942072,0.576632,0.058023,-0.051247,0.071758,0.001524
297,952.00,2.000,-13.893,3.3006,3.3718,52.3197,0.1219,3.0298,0.7404,0.0000,18.8191,0.0000,23.5144,0.0000,0.0000,1.4333,0.0214,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-48.582,-39.787,7.179,0.979,3.949,-0.600037,0.942072,0.578030,0.057946,-0.051213,0.071675,0.001527
298,951.50,2.000,-13.913,3.5311,3.3724,52.3132,0.1211,3.0256,0.7385,0.0000,18.8608,0.0000,23.4864,0.0000,0.0000,1.4329,0.0215,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-51.955,-42.552,7.678,1.047,4.224,-0.601308,0.942074,0.579421,0.057869,-0.051178,0.071592,0.001529
299,951.00,2.000,-13.933,3.7581,3.3730,52.3067,0.1203,3.0214,0.7366,0.0000,18.9023,0.0000,23.4586,0.0000,0.0000,1.4325,0.0215,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-55.274,-45.273,8.170,1.114,4.495,-0.602573,0.942077,0.580805,0.057793,-0.051144,0.071510,0.001532
300,950.50,2.000,-13.953,3.9816,3.3735,52.3003,0.1196,3.0173,0.7347,0.0000,18.9436,0.0000,23.4310,0.0000,0.0000,1.4321,0.0215,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-58.538,-47.950,8.653,1.180,4.761,-0.603834,0.942081,0.582182,0.057718,-0.051109,0.071428,0.001534
301,950.00,2.000,-13.972,4.2017,3.3741,52.2938,0.1188,3.0131,0.7329,0.0000,18.9846,0.0000,23.4035,0.0000,0.0000,1.4316,0.0216,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-61.750,-50.585,9.128,1.245,5.023,-0.605090,0.942086,0.583553,0.057643,-0.051075,0.071346,0.001537
302,949.50,2.000,-13.992,4.4185,3.3747,52.2874,0.1181,3.0090,0.7311,0.0000,19.0254,0.0000,23.3762,0.0000,0.0000,1.4311,0.0216,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-64.910,-53.178,9.596,1.309,5.281,-0.606340,0.942092,0.584916,0.057568,-0.051040,0.071265,0.001540
303,949.00,2.000,-14.011,4.6319,3.3752,52.2811,0.1173,3.0050,0.7293,0.0000,19.0661,0.0000,23.3491,0.0000,0.0000,1.4306,0.0216,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-68.020,-55.729,10.057,1.372,5.535,-0.607586,0.942099,0.586273,0.057493,-0.051006,0.071184,0.001542
304,948.50,2.000,-14.031,4.8421,3.3758,52.2747,0.1166,3.0009,0.7275,0.0000,19.1065,0.0000,23.3221,0.0000,0.0000,1.4301,0.0217,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-71.079,-58.240,10.510,1.434,5.785,-0.608828,0.942107,0.587623,0.057419,-0.050971,0.071104,0.001545
305,948.00,2.000,-14.050,5.0491,3.3763,52.2684,0.1159,2.9969,0.7258,0.0000,19.1466,0.0000,23.2952,0.0000,0.0000,1.4295,0.0217,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-74.089,-60.710,10.956,1.495,6.031,-0.610064,0.942116,0.588967,0.057346,-0.050936,0.071025,0.001547
306,947.50,2.000,-14.069,5.2529,3.3769,52.2621,0.1151,2.9929,0.7240,0.0000,19.1866,0.0000,23.2686,0.0000,0.0000,1.4290,0.0217,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-77.051,-63.142,11.395,1.556,6.274,-0.611295,0.942126,0.590304,0.057272,-0.050902,0.070945,0.001550
307,947.00,2.000,-14.089,5.4536,3.3774,52.2559,0.1144,2.9889,0.7223,0.0000,19.2264,0.0000,23.2421,0.0000,0.0000,1.4284,0.0218,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-79.965,-65.535,11.826,1.615,6.512,-0.612522,0.942137,0.591634,0.057199,-0.050867,0.070866,0.001552
308,946.50,2.000,-14.108,5.6513,3.3780,52.2496,0.1137,2.9849,0.7206,0.0000,19.2659,0.0000,23.2157,0.0000,0.0000,1.4277,0.0218,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-82.832,-67.890,12.251,1.673,6.747,-0.613744,0.942149,0.592958,0.057127,-0.050832,0.070788,0.001554
309,946.00,2.000,-14.127,5.8460,3.3785,52.2434,0.1130,2.9810,0.7189,0.0000,19.3053,0.0000,23.1895,0.0000,0.0000,1.4271,0.0218,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-85.653,-70.207,12.670,1.730,6.978,-0.614961,0.942162,0.594275,0.057055,-0.050797,0.070710,0.001557
310,945.50,2.000,-14.146,6.0377,3.3791,52.2372,0.1123,2.9770,0.7172,0.0000,19.3444,0.0000,23.1635,0.0000,0.0000,1.4264,0.0218,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-88.429,-72.488,13.081,1.787,7.205,-0.616173,0.942176,0.595586,0.056983,-0.050762,0.070632,0.001559
311,945.00,2.000,-14.165,6.2266,3.3796,52.2311,0.1117,2.9731,0.7156,0.0000,19.3834,0.0000,23.1376,0.0000,0.0000,1.4258,0.0219,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-91.161,-74.733,13.486,1.842,7.429,-0.617380,0.942190,0.596890,0.056911,-0.050727,0.070555,0.001561
312,944.50,2.000,-14.184,6.4126,3.3801,52.2250,0.1110,2.9693,0.7139,0.0000,19.4221,0.0000,23.1118,0.0000,0.0000,1.4250,0.0219,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-93.849,-76.943,13.885,1.897,7.650,-0.618583,0.942206,0.598188,0.056840,-0.050693,0.070478,0.001563
313,944.00,2.000,-14.202,6.5957,3.3807,52.2189,0.1103,2.9654,0.7123,0.0000,19.4606,0.0000,23.0862,0.0000,0.0000,1.4243,0.0219,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-96.494,-79.117,14.277,1.951,7.867,-0.619780,0.942223,0.599480,0.056769,-0.050658,0.070401,0.001565
314,943.50,2.000,-14.221,6.7761,3.3812,52.2128,0.1097,2.9615,0.7107,0.0000,19.4990,0.0000,23.0608,0.0000,0.0000,1.4236,0.0219,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-99.097,-81.257,14.663,2.004,8.080,-0.620974,0.942240,0.600765,0.056699,-0.050623,0.070325,0.001568
315,943.00,2.000,-14.240,6.9538,3.3817,52.2068,0.1090,2.9577,0.7091,0.0000,19.5371,0.0000,23.0355,0.0000,0.0000,1.4228,0.0220,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-101.658,-83.364,15.043,2.056,8.291,-0.622162,0.942258,0.602044,0.056629,-0.050587,0.070249,0.001570
316,942.50,2.000,-14.258,7.1288,3.3823,52.2008,0.1084,2.9539,0.7075,0.0000,19.5750,0.0000,23.0104,0.0000,0.0000,1.4220,0.0220,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-104.179,-85.437,15.417,2.108,8.498,-0.623345,0.942277,0.603316,0.056559,-0.050552,0.070174,0.001572
317,942.00,2.000,-14.277,7.3012,3.3828,52.1948,0.1077,2.9501,0.7059,0.0000,19.6127,0.0000,22.9854,0.0000,0.0000,1.4212,0.0220,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-106.659,-87.478,15.785,2.158,8.702,-0.624524,0.942297,0.604583,0.056489,-0.050517,0.070098,0.001574
318,941.50,2.000,-14.295,7.4710,3.3833,52.1889,0.1071,2.9463,0.7044,0.0000,19.6503,0.0000,22.9606,0.0000,0.0000,1.4204,0.0220,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-109.099,-89.486,16.147,2.208,8.902,-0.625698,0.942318,0.605843,0.056420,-0.050482,0.070024,0.001576
319,941.00,2.000,-14.314,7.6382,3.3838,52.1829,0.1065,2.9426,0.7029,0.0000,19.6876,0.0000,22.9359,0.0000,0.0000,1.4196,0.0221,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-111.501,-91.463,16.503,2.257,9.100,-0.626868,0.942340,0.607097,0.056351,-0.050447,0.069949,0.001578
320,940.50,2.000,-14.332,7.8030,3.3843,52.1771,0.1058,2.9389,0.7013,0.0000,19.7247,0.0000,22.9114,0.0000,0.0000,1.4187,0.0221,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-113.865,-93.409,16.854,2.306,9.294,-0.628032,0.942362,0.608345,0.056282,-0.050412,0.069875,0.001580
321,940.00,2.000,-14.350,7.9652,3.3849,52.1712,0.1052,2.9351,0.6998,0.0000,19.7617,0.0000,22.8870,0.0000,0.0000,1.4179,0.0221,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-116.191,-95.325,17.200,2.353,9.486,-0.629192,0.942385,0.609586,0.056214,-0.050377,0.069802,0.001581
322,939.50,2.000,-14.368,8.1250,3.3854,52.1654,0.1046,2.9314,0.6984,0.0000,19.7984,0.0000,22.8627,0.0000,0.0000,1.4170,0.0221,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-118.479,-97.210,17.539,2.400,9.675,-0.630348,0.942409,0.610822,0.056146,-0.050341,0.069728,0.001583
323,939.00,2.000,-14.387,8.2824,3.3859,52.1596,0.1040,2.9278,0.6969,0.0000,19.8350,0.0000,22.8386,0.0000,0.0000,1.4161,0.0222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-120.732,-99.066,17.874,2.446,9.860,-0.631498,0.942434,0.612051,0.056078,-0.050306,0.069655,0.001585
324,938.50,2.000,-14.405,8.4375,3.3864,52.1538,0.1034,2.9241,0.6954,0.0000,19.8713,0.0000,22.8146,0.0000,0.0000,1.4151,0.0222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-122.949,-100.893,18.203,2.492,10.043,-0.632644,0.942460,0.613274,0.056011,-0.050271,0.069583,0.001587
325,938.00,2.000,-14.423,8.5902,3.3869,52.1480,0.1028,2.9205,0.6940,0.0000,19.9075,0.0000,22.7908,0.0000,0.0000,1.4142,0.0222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-125.130,-102.691,18.527,2.536,10.223,-0.633785,0.942486,0.614492,0.055944,-0.050235,0.069511,0.001589
326,937.50,2.000,-14.441,8.7407,3.3874,52.1423,0.1022,2.9168,0.6926,0.0000,19.9435,0.0000,22.7671,0.0000,0.0000,1.4132,0.0222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-127.277,-104.461,18.846,2.580,10.400,-0.634922,0.942513,0.615703,0.055877,-0.050200,0.069439,0.001590
327,937.00,2.000,-14.458,8.8889,3.3879,52.1366,0.1017,2.9132,0.6911,0.0000,19.9793,0.0000,22.7436,0.0000,0.0000,1.4123,0.0222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-129.390,-106.204,19.160,2.624,10.575,-0.636053,0.942541,0.616908,0.055810,-0.050165,0.069367,0.001592
328,936.50,2.000,-14.476,9.0349,3.3884,52.1310,0.1011,2.9096,0.6897,0.0000,20.0149,0.0000,22.7202,0.0000,0.0000,1.4113,0.0223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-131.469,-107.919,19.468,2.666,10.746,-0.637181,0.942569,0.618107,0.055744,-0.050129,0.069296,0.001594
329,936.00,2.000,-14.494,9.1787,3.3889,52.1253,0.1005,2.9060,0.6883,0.0000,20.0503,0.0000,22.6969,0.0000,0.0000,1.4103,0.0223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-133.515,-109.607,19.772,2.708,10.915,-0.638303,0.942599,0.619300,0.055677,-0.050094,0.069225,0.001595
330,935.50,2.000,-14.511,9.3204,3.3894,52.1197,0.1000,2.9025,0.6870,0.0000,20.0855,0.0000,22.6738,0.0000,0.0000,1.4092,0.0223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-135.529,-111.270,20.072,2.750,11.082,-0.639421,0.942629,0.620487,0.055612,-0.050058,0.069154,0.001597
331,935.00,2.000,-14.529,9.4600,3.3899,52.1142,0.0994,2.8989,0.6856,0.0000,20.1205,0.0000,22.6509,0.0000,0.0000,1.4082,0.0223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-137.511,-112.906,20.366,2.791,11.246,-0.640534,0.942659,0.621669,0.055546,-0.050023,0.069084,0.001598
332,934.50,2.000,-14.547,9.5975,3.3904,52.1086,0.0988,2.8954,0.6843,0.0000,20.1554,0.0000,22.6280,0.0000,0.0000,1.4071,0.0223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-139.462,-114.517,20.656,2.831,11.407,-0.641642,0.942691,0.622844,0.055481,-0.049987,0.069014,0.001600
333,934.00,2.000,-14.564,9.7329,3.3909,52.1031,0.0983,2.8919,0.6829,0.0000,20.1900,0.0000,22.6053,0.0000,0.0000,1.4061,0.0223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-141.381,-116.102,20.941,2.870,11.566,-0.642746,0.942723,0.624014,0.055416,-0.049952,0.068944,0.001601
334,933.50,2.000,-14.581,9.8664,3.3914,52.0976,0.0978,2.8884,0.6816,0.0000,20.2245,0.0000,22.5828,0.0000,0.0000,1.4050,0.0224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-143.270,-117.663,21.222,2.909,11.723,-0.643845,0.942755,0.625177,0.055351,-0.049916,0.068875,0.001603
335,933.00,2.000,-14.599,9.9978,3.3919,52.0921,0.0972,2.8849,0.6803,0.0000,20.2588,0.0000,22.5603,0.0000,0.0000,1.4039,0.0224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-145.130,-119.200,21.498,2.948,11.877,-0.644939,0.942789,0.626335,0.055286,-0.049881,0.068806,0.001604
336,932.50,2.000,-14.616,10.1273,3.3924,52.0867,0.0967,2.8814,0.6790,0.0000,20.2929,0.0000,22.5380,0.0000,0.0000,1.4028,0.0224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-146.960,-120.713,21.770,2.985,12.029,-0.646029,0.942823,0.627487,0.055222,-0.049845,0.068737,0.001606
337,932.00,2.000,-14.633,10.2549,3.3929,52.0813,0.0962,2.8780,0.6777,0.0000,20.3269,0.0000,22.5159,0.0000,0.0000,1.4017,0.0224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-148.761,-122.202,22.038,3.022,12.178,-0.647114,0.942857,0.628633,0.055158,-0.049810,0.068669,0.001607
338,931.50,2.000,-14.650,10.3806,3.3933,52.0759,0.0956,2.8745,0.6764,0.0000,20.3606,0.0000,22.4939,0.0000,0.0000,1.4005,0.0224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-150.534,-123.668,22.301,3.059,12.325,-0.648195,0.942893,0.629773,0.055094,-0.049774,0.068601,0.001608
339,931.00,2.000,-14.667,10.5044,3.3938,52.0706,0.0951,2.8711,0.6752,0.0000,20.3942,0.0000,22.4720,0.0000,0.0000,1.3994,0.0224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-152.278,-125.112,22.560,3.095,12.470,-0.649270,0.942929,0.630907,0.055031,-0.049738,0.068533,0.001609
340,930.50,2.000,-14.684,10.6264,3.3943,52.0653,0.0946,2.8677,0.6739,0.0000,20.4276,0.0000,22.4502,0.0000,0.0000,1.3982,0.0225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-153.995,-126.533,22.816,3.131,12.613,-0.650341,0.942965,0.632036,0.054967,-0.049703,0.068465,0.001611
341,930.00,2.000,-14.701,10.7466,3.3948,52.0600,0.0941,2.8643,0.6727,0.0000,20.4608,0.0000,22.4286,0.0000,0.0000,1.3970,0.0225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-155.685,-127.932,23.067,3.166,12.753,-0.651408,0.943002,0.633158,0.054904,-0.049667,0.068398,0.001612
342,929.50,2.000,-14.718,10.8650,3.3953,52.0547,0.0936,2.8609,0.6715,0.0000,20.4938,0.0000,22.4071,0.0000,0.0000,1.3958,0.0225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-157.348,-129.310,23.314,3.200,12.892,-0.652470,0.943040,0.634275,0.054841,-0.049631,0.068331,0.001613
343,929.00,2.000,-14.735,10.9816,3.3957,52.0495,0.0931,2.8576,0.6703,0.0000,20.5266,0.0000,22.3858,0.0000,0.0000,1.3946,0.0225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-158.986,-130.666,23.557,3.234,13.028,-0.653527,0.943078,0.635387,0.054779,-0.049596,0.068265,0.001614
344,928.50,2.000,-14.751,11.0966,3.3962,52.0443,0.0926,2.8542,0.6691,0.0000,20.5593,0.0000,22.3645,0.0000,0.0000,1.3934,0.0225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-160.597,-132.001,23.797,3.267,13.162,-0.654579,0.943117,0.636492,0.054716,-0.049560,0.068198,0.001615
345,928.00,2.000,-14.768,11.2098,3.3967,52.0391,0.0921,2.8509,0.6679,0.0000,20.5918,0.0000,22.3435,0.0000,0.0000,1.3922,0.0225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-162.183,-133.316,24.033,3.300,13.294,-0.655627,0.943157,0.637592,0.054654,-0.049525,0.068132,0.001616
346,927.50,2.000,-14.784,11.3214,3.3971,52.0340,0.0916,2.8476,0.6667,0.0000,20.6241,0.0000,22.3225,0.0000,0.0000,1.3910,0.0225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-163.744,-134.610,24.265,3.333,13.424,-0.656670,0.943197,0.638686,0.054592,-0.049489,0.068067,0.001617
347,927.00,2.000,-14.801,11.4313,3.3976,52.0289,0.0911,2.8443,0.6655,0.0000,20.6563,0.0000,22.3017,0.0000,0.0000,1.3897,0.0225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-165.280,-135.885,24.493,3.365,13.552,-0.657709,0.943237,0.639775,0.054530,-0.049453,0.068001,0.001618
348,926.50,2.000,-14.817,11.5396,3.3981,52.0238,0.0907,2.8410,0.6644,0.0000,20.6882,0.0000,22.2810,0.0000,0.0000,1.3884,0.0225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-166.792,-137.139,24.718,3.396,13.678,-0.658743,0.943279,0.640858,0.054469,-0.049418,0.067936,0.001619
349,926.00,2.000,-14.834,11.6464,3.3985,52.0187,0.0902,2.8377,0.6632,0.0000,20.7200,0.0000,22.2604,0.0000,0.0000,1.3872,0.0226,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-168.280,-138.375,24.939,3.427,13.803,-0.659772,0.943320,0.641935,0.054407,-0.049382,0.067871,0.001620
350,925.50,2.000,-14.850,11.7515,3.3990,52.0137,0.0897,2.8344,0.6621,0.0000,20.7516,0.0000,22.2400,0.0000,0.0000,1.3859,0.0226,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-169.745,-139.591,25.157,3.457,13.925,-0.660797,0.943363,0.643006,0.054346,-0.049346,0.067807,0.001621
351,925.00,2.000,-14.866,11.8551,3.3994,52.0087,0.0893,2.8312,0.6610,0.0000,20.7830,0.0000,22.2196,0.0000,0.0000,1.3846,0.0226,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-171.187,-140.789,25.371,3.487,14.045,-0.661817,0.943405,0.644072,0.054285,-0.049310,0.067742,0.001622
352,924.50,2.000,-14.882,11.9572,3.3999,52.0038,0.0888,2.8279,0.6599,0.0000,20.8143,0.0000,22.1995,0.0000,0.0000,1.3833,0.0226,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-172.607,-141.968,25.582,3.517,14.164,-0.662832,0.943449,0.645132,0.054225,-0.049275,0.067678,0.001623
353,924.00,2.000,-14.898,12.0578,3.4003,51.9988,0.0883,2.8247,0.6588,0.0000,20.8454,0.0000,22.1794,0.0000,0.0000,1.3820,0.0226,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-174.004,-143.130,25.790,3.546,14.281,-0.663843,0.943493,0.646187,0.054164,-0.049239,0.067614,0.001624
354,923.50,2.000,-14.914,12.1570,3.4008,51.9939,0.0879,2.8215,0.6577,0.0000,20.8763,0.0000,22.1595,0.0000,0.0000,1.3806,0.0226,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-175.379,-144.273,25.994,3.575,14.396,-0.664849,0.943537,0.647236,0.054104,-0.049203,0.067551,0.001624
355,923.00,2.000,-14.930,12.2546,3.4012,51.9890,0.0874,2.8183,0.6566,0.0000,20.9071,0.0000,22.1397,0.0000,0.0000,1.3793,0.0226,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-176.732,-145.399,26.195,3.603,14.509,-0.665850,0.943582,0.648279,0.054044,-0.049168,0.067488,0.001625
356,922.50,2.000,-14.946,12.3509,3.4017,51.9842,0.0870,2.8151,0.6555,0.0000,20.9376,0.0000,22.1200,0.0000,0.0000,1.3779,0.0226,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-178.065,-146.508,26.393,3.631,14.621,-0.666847,0.943627,0.649317,0.053984,-0.049132,0.067425,0.001626
357,922.00,2.000,-14.962,12.4457,3.4021,51.9793,0.0866,2.8120,0.6545,0.0000,20.9680,0.0000,22.1004,0.0000,0.0000,1.3766,0.0226,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-179.376,-147.599,26.588,3.658,14.731,-0.667839,0.943673,0.650350,0.053925,-0.049096,0.067362,0.001627
358,921.50,2.000,-14.978,12.5392,3.4026,51.9746,0.0861,2.8088,0.6534,0.0000,20.9983,0.0000,22.0810,0.0000,0.0000,1.3752,0.0226,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-180.667,-148.674,26.780,3.685,14.839,-0.668827,0.943719,0.651376,0.053865,-0.049061,0.067300,0.001627
359,921.00,2.000,-14.993,12.6313,3.4030,51.9698,0.0857,2.8057,0.6524,0.0000,21.0283,0.0000,22.0617,0.0000,0.0000,1.3738,0.0226,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-181.938,-149.733,26.968,3.712,14.946,-0.669810,0.943766,0.652398,0.053806,-0.049025,0.067237,0.001628
360,920.50,2.000,-15.009,12.7220,3.4035,51.9650,0.0853,2.8025,0.6514,0.0000,21.0582,0.0000,22.0425,0.0000,0.0000,1.3724,0.0226,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-183.188,-150.776,27.154,3.738,15.051,-0.670788,0.943813,0.653414,0.053747,-0.048990,0.067175,0.001628
