Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),     chromite,    hercynite,    magnetite,       spinel,   ulvospinel
484,858.50,2.000,-16.413,3.5221,4.8045,0.0000,12.4100,4.0932,41.4573,0.0000,39.7201,0.0000,2.3194,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-26.541,-18.972,6.689,0.733,3.184,0.000000,-0.038242,0.570474,0.126458,0.341310
485,858.00,2.000,-16.421,3.5171,4.8052,0.0000,12.3814,4.0856,41.5180,0.0000,39.7020,0.0000,2.3131,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-26.488,-18.936,6.677,0.732,3.179,0.000000,-0.038064,0.571375,0.126126,0.340564
486,857.50,2.000,-16.428,3.5120,4.8058,0.0000,12.3528,4.0780,41.5787,0.0000,39.6838,0.0000,2.3067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-26.435,-18.899,6.665,0.731,3.175,0.000000,-0.037887,0.572276,0.125795,0.339816
487,857.00,2.000,-16.436,3.5069,4.8064,0.0000,12.3241,4.0704,41.6395,0.0000,39.6655,0.0000,2.3004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-26.382,-18.863,6.653,0.730,3.170,0.000000,-0.037711,0.573179,0.125466,0.339066
488,856.50,2.000,-16.443,3.5018,4.8071,0.0000,12.2954,4.0629,41.7004,0.0000,39.6471,0.0000,2.2942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-26.330,-18.827,6.642,0.728,3.165,0.000000,-0.037536,0.574083,0.125138,0.338315
489,856.00,2.000,-16.450,3.4968,4.8077,0.0000,12.2667,4.0554,41.7614,0.0000,39.6286,0.0000,2.2879,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-26.277,-18.790,6.630,0.727,3.160,0.000000,-0.037361,0.574987,0.124812,0.337562
490,855.50,2.000,-16.458,3.4918,4.8083,0.0000,12.2379,4.0479,41.8224,0.0000,39.6101,0.0000,2.2817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-26.225,-18.754,6.619,0.726,3.155,0.000000,-0.037188,0.575893,0.124487,0.336808
491,855.00,2.000,-16.465,3.4867,4.8090,0.0000,12.2090,4.0405,41.8835,0.0000,39.5915,0.0000,2.2755,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-26.172,-18.719,6.607,0.725,3.151,0.000000,-0.037015,0.576800,0.124165,0.336051
492,854.50,2.000,-16.472,3.4817,4.8096,0.0000,12.1801,4.0331,41.9447,0.0000,39.5727,0.0000,2.2694,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-26.120,-18.683,6.596,0.724,3.146,0.000000,-0.036844,0.577707,0.123843,0.335294
493,854.00,2.000,-16.479,3.4777,4.8103,0.0000,12.1589,4.0222,41.9943,0.0000,39.5630,0.0000,2.2616,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-26.075,-18.652,6.586,0.723,3.142,0.000000,-0.036660,0.578469,0.123437,0.334755
494,853.50,2.000,-16.485,3.4742,4.8110,0.0000,12.1416,4.0095,42.0380,0.0000,39.5579,0.0000,2.2530,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-26.034,-18.623,6.577,0.722,3.138,0.000000,-0.036471,0.579157,0.122986,0.334328
495,853.00,2.000,-16.491,3.4707,4.8117,0.0000,12.1240,3.9969,42.0821,0.0000,39.5525,0.0000,2.2445,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-25.992,-18.595,6.568,0.721,3.135,0.000000,-0.036283,0.579851,0.122539,0.333894
496,852.50,2.000,-16.497,3.4671,4.8124,0.0000,12.1062,3.9844,42.1266,0.0000,39.5468,0.0000,2.2361,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-25.950,-18.566,6.560,0.720,3.131,0.000000,-0.036097,0.580549,0.122095,0.333453
497,852.00,2.000,-16.503,3.4636,4.8131,0.0000,12.0882,3.9719,42.1714,0.0000,39.5408,0.0000,2.2277,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-25.908,-18.538,6.551,0.720,3.128,0.000000,-0.035911,0.581252,0.121654,0.333006
498,851.50,2.000,-16.509,3.4600,4.8138,0.0000,12.0700,3.9596,42.2166,0.0000,39.5345,0.0000,2.2193,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-25.866,-18.509,6.542,0.719,3.124,0.000000,-0.035727,0.581959,0.121217,0.332552
499,851.00,2.000,-16.515,3.4564,4.8145,0.0000,12.0515,3.9474,42.2621,0.0000,39.5279,0.0000,2.2111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-25.824,-18.480,6.533,0.718,3.121,0.000000,-0.035545,0.582671,0.120782,0.332092
500,850.50,2.000,-16.521,3.4527,4.8152,0.0000,12.0329,3.9352,42.3079,0.0000,39.5211,0.0000,2.2028,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-25.782,-18.451,6.524,0.717,3.117,0.000000,-0.035363,0.583387,0.120351,0.331626
501,850.00,2.000,-16.527,3.4491,4.8159,0.0000,12.0140,3.9232,42.3541,0.0000,39.5140,0.0000,2.1947,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-25.739,-18.422,6.515,0.716,3.114,0.000000,-0.035183,0.584107,0.119922,0.331154
502,849.50,2.000,-16.532,3.4454,4.8166,0.0000,11.9950,3.9112,42.4005,0.0000,39.5067,0.0000,2.1866,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-25.697,-18.393,6.506,0.715,3.110,0.000000,-0.035004,0.584831,0.119497,0.330676
503,849.00,2.000,-16.538,3.4417,4.8172,0.0000,11.9758,3.8993,42.4473,0.0000,39.4991,0.0000,2.1785,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-25.655,-18.364,6.497,0.714,3.106,0.000000,-0.034826,0.585559,0.119074,0.330193
504,848.50,2.000,-16.543,3.4380,4.8179,0.0000,11.9563,3.8875,42.4943,0.0000,39.4912,0.0000,2.1706,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-25.612,-18.335,6.488,0.714,3.103,0.000000,-0.034650,0.586291,0.118655,0.329704
505,848.00,2.000,-16.548,3.4343,4.8186,0.0000,11.9367,3.8758,42.5416,0.0000,39.4832,0.0000,2.1626,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-25.570,-18.306,6.479,0.713,3.099,0.000000,-0.034474,0.587026,0.118238,0.329210
506,847.50,2.000,-16.554,3.4306,4.8193,0.0000,11.9170,3.8642,42.5892,0.0000,39.4748,0.0000,2.1548,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-25.527,-18.277,6.470,0.712,3.095,0.000000,-0.034300,0.587766,0.117824,0.328710
507,847.00,2.000,-16.559,3.4268,4.8200,0.0000,11.8970,3.8527,42.6371,0.0000,39.4663,0.0000,2.1469,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-25.484,-18.247,6.461,0.711,3.092,0.000000,-0.034127,0.588508,0.117413,0.328206
508,846.50,2.000,-16.564,3.4231,4.8207,0.0000,11.8769,3.8412,42.6852,0.0000,39.4575,0.0000,2.1392,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-25.442,-18.218,6.452,0.710,3.088,0.000000,-0.033955,0.589254,0.117005,0.327696
509,846.00,2.000,-16.569,3.4193,4.8214,0.0000,11.8566,3.8298,42.7336,0.0000,39.4485,0.0000,2.1315,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-25.399,-18.189,6.442,0.709,3.084,0.000000,-0.033784,0.590003,0.116599,0.327182
510,845.50,2.000,-16.574,3.4155,4.8220,0.0000,11.8362,3.8185,42.7822,0.0000,39.4393,0.0000,2.1238,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-25.356,-18.160,6.433,0.708,3.081,0.000000,-0.033614,0.590755,0.116197,0.326663
511,845.00,2.000,-16.579,3.4118,4.8227,0.0000,11.8156,3.8073,42.8310,0.0000,39.4299,0.0000,2.1162,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-25.313,-18.130,6.424,0.707,3.077,0.000000,-0.033446,0.591510,0.115797,0.326139
512,844.50,2.000,-16.583,3.4080,4.8234,0.0000,11.7948,3.7961,42.8801,0.0000,39.4203,0.0000,2.1087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-25.271,-18.101,6.415,0.707,3.073,0.000000,-0.033278,0.592268,0.115399,0.325611
513,844.00,2.000,-16.588,3.4042,4.8241,0.0000,11.7740,3.7851,42.9293,0.0000,39.4105,0.0000,2.1012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-25.228,-18.072,6.406,0.706,3.069,0.000000,-0.033112,0.593029,0.115004,0.325078
514,843.50,2.000,-16.593,3.4003,4.8247,0.0000,11.7529,3.7741,42.9788,0.0000,39.4004,0.0000,2.0937,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-25.185,-18.042,6.396,0.705,3.066,0.000000,-0.032946,0.593793,0.114612,0.324542
515,843.00,2.000,-16.597,3.3965,4.8254,0.0000,11.7318,3.7632,43.0285,0.0000,39.3902,0.0000,2.0863,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-25.142,-18.013,6.387,0.704,3.062,0.000000,-0.032782,0.594559,0.114222,0.324001
516,842.50,2.000,-16.602,3.3927,4.8261,0.0000,11.7105,3.7523,43.0784,0.0000,39.3798,0.0000,2.0790,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-25.099,-17.984,6.378,0.703,3.058,0.000000,-0.032619,0.595328,0.113835,0.323456
517,842.00,2.000,-16.606,3.3889,4.8267,0.0000,11.6891,3.7415,43.1285,0.0000,39.3693,0.0000,2.0717,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-25.057,-17.955,6.369,0.702,3.055,0.000000,-0.032456,0.596099,0.113450,0.322907
518,841.50,2.000,-16.610,3.3851,4.8274,0.0000,11.6675,3.7308,43.1787,0.0000,39.3585,0.0000,2.0644,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-25.014,-17.925,6.360,0.701,3.051,0.000000,-0.032295,0.596872,0.113068,0.322355
519,841.00,2.000,-16.615,3.3812,4.8281,0.0000,11.6459,3.7202,43.2291,0.0000,39.3476,0.0000,2.0572,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-24.971,-17.896,6.350,0.700,3.047,0.000000,-0.032135,0.597648,0.112688,0.321798
520,840.50,2.000,-16.619,3.3774,4.8287,0.0000,11.6241,3.7096,43.2797,0.0000,39.3365,0.0000,2.0501,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-24.929,-17.867,6.341,0.699,3.043,0.000000,-0.031976,0.598426,0.112311,0.321239
521,840.00,2.000,-16.623,3.3735,4.8294,0.0000,11.6022,3.6991,43.3305,0.0000,39.3252,0.0000,2.0429,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-24.886,-17.838,6.332,0.699,3.040,0.000000,-0.031817,0.599206,0.111936,0.320675
522,839.50,2.000,-16.627,3.3697,4.8301,0.0000,11.5802,3.6887,43.3814,0.0000,39.3138,0.0000,2.0359,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-24.844,-17.809,6.323,0.698,3.036,0.000000,-0.031660,0.599988,0.111563,0.320109
523,839.00,2.000,-16.631,3.3659,4.8307,0.0000,11.5581,3.6784,43.4325,0.0000,39.3022,0.0000,2.0289,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-24.801,-17.780,6.313,0.697,3.032,0.000000,-0.031504,0.600772,0.111193,0.319539
524,838.50,2.000,-16.635,3.3620,4.8314,0.0000,11.5358,3.6681,43.4837,0.0000,39.2905,0.0000,2.0219,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-24.759,-17.751,6.304,0.696,3.028,0.000000,-0.031349,0.601558,0.110825,0.318966
525,838.00,2.000,-16.639,3.3582,4.8320,0.0000,11.5135,3.6579,43.5350,0.0000,39.2786,0.0000,2.0149,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-24.716,-17.722,6.295,0.695,3.025,0.000000,-0.031194,0.602345,0.110459,0.318390
526,837.50,2.000,-16.643,3.3543,4.8327,0.0000,11.4911,3.6477,43.5865,0.0000,39.2666,0.0000,2.0081,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-24.674,-17.693,6.286,0.694,3.021,0.000000,-0.031041,0.603135,0.110096,0.317810
527,837.00,2.000,-16.647,3.3505,4.8333,0.0000,11.4686,3.6376,43.6381,0.0000,39.2544,0.0000,2.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-24.632,-17.664,6.276,0.693,3.017,0.000000,-0.030888,0.603926,0.109735,0.317228
528,836.50,2.000,-16.651,3.3466,4.8340,0.0000,11.4460,3.6276,43.6899,0.0000,39.2421,0.0000,1.9944,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-24.589,-17.635,6.267,0.692,3.014,0.000000,-0.030737,0.604718,0.109375,0.316643
529,836.00,2.000,-16.654,3.3428,4.8347,0.0000,11.4233,3.6176,43.7417,0.0000,39.2297,0.0000,1.9877,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-24.547,-17.606,6.258,0.691,3.010,0.000000,-0.030586,0.605512,0.109019,0.316056
530,835.50,2.000,-16.658,3.3390,4.8353,0.0000,11.4006,3.6077,43.7937,0.0000,39.2171,0.0000,1.9809,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-24.505,-17.577,6.249,0.691,3.006,0.000000,-0.030436,0.606307,0.108664,0.315465
531,835.00,2.000,-16.661,3.3351,4.8359,0.0000,11.3777,3.5979,43.8457,0.0000,39.2044,0.0000,1.9743,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-24.463,-17.549,6.240,0.690,3.002,0.000000,-0.030288,0.607104,0.108311,0.314872
532,834.50,2.000,-16.665,3.3313,4.8366,0.0000,11.3548,3.5881,43.8979,0.0000,39.1916,0.0000,1.9676,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-24.421,-17.520,6.231,0.689,2.999,0.000000,-0.030140,0.607902,0.107961,0.314277
533,834.00,2.000,-16.669,3.3275,4.8372,0.0000,11.3318,3.5783,43.9502,0.0000,39.1786,0.0000,1.9611,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-24.380,-17.492,6.221,0.688,2.995,0.000000,-0.029993,0.608701,0.107613,0.313679
534,833.50,2.000,-16.672,3.3237,4.8379,0.0000,11.3087,3.5687,44.0025,0.0000,39.1656,0.0000,1.9545,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-24.338,-17.463,6.212,0.687,2.991,0.000000,-0.029847,0.609501,0.107266,0.313079
535,833.00,2.000,-16.675,3.3198,4.8385,0.0000,11.2856,3.5591,44.0550,0.0000,39.1524,0.0000,1.9480,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-24.296,-17.435,6.203,0.686,2.988,0.000000,-0.029701,0.610302,0.106922,0.312476
536,832.50,2.000,-16.679,3.3160,4.8392,0.0000,11.2624,3.5495,44.1075,0.0000,39.1391,0.0000,1.9415,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-24.255,-17.406,6.194,0.685,2.984,0.000000,-0.029557,0.611105,0.106580,0.311872
537,832.00,2.000,-16.682,3.3122,4.8398,0.0000,11.2391,3.5400,44.1601,0.0000,39.1256,0.0000,1.9351,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-24.213,-17.378,6.185,0.684,2.980,0.000000,-0.029413,0.611908,0.106240,0.311265
538,831.50,2.000,-16.685,3.3084,4.8404,0.0000,11.2157,3.5306,44.2128,0.0000,39.1121,0.0000,1.9287,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-24.172,-17.350,6.176,0.683,2.977,0.000000,-0.029271,0.612713,0.105902,0.310656
539,831.00,2.000,-16.688,3.3046,4.8411,0.0000,11.1923,3.5212,44.2656,0.0000,39.0985,0.0000,1.9223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-24.131,-17.322,6.167,0.683,2.973,0.000000,-0.029129,0.613518,0.105566,0.310045
540,830.50,2.000,-16.692,3.3008,4.8417,0.0000,11.1689,3.5119,44.3184,0.0000,39.0848,0.0000,1.9160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-24.090,-17.294,6.158,0.682,2.969,0.000000,-0.028988,0.614324,0.105231,0.309433
541,830.00,2.000,-16.695,3.2971,4.8423,0.0000,11.1454,3.5026,44.3713,0.0000,39.0709,0.0000,1.9097,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-24.049,-17.266,6.149,0.681,2.966,0.000000,-0.028847,0.615130,0.104899,0.308818
542,829.50,2.000,-16.698,3.2933,4.8430,0.0000,11.1218,3.4934,44.4243,0.0000,39.0570,0.0000,1.9035,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-24.008,-17.238,6.140,0.680,2.962,0.000000,-0.028708,0.615938,0.104569,0.308202
543,829.00,2.000,-16.701,3.2895,4.8436,0.0000,11.0982,3.4843,44.4773,0.0000,39.0430,0.0000,1.8973,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-23.967,-17.210,6.131,0.679,2.958,0.000000,-0.028569,0.616746,0.104240,0.307584
544,828.50,2.000,-16.704,3.2858,4.8442,0.0000,11.0745,3.4752,44.5303,0.0000,39.0289,0.0000,1.8911,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-23.926,-17.182,6.122,0.678,2.955,0.000000,-0.028432,0.617554,0.103913,0.306964
545,828.00,2.000,-16.707,3.2820,4.8448,0.0000,11.0508,3.4661,44.5834,0.0000,39.0147,0.0000,1.8850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-23.886,-17.154,6.113,0.677,2.951,0.000000,-0.028295,0.618363,0.103589,0.306343
546,827.50,2.000,-16.710,3.2783,4.8455,0.0000,11.0270,3.4571,44.6366,0.0000,39.0004,0.0000,1.8789,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-23.845,-17.127,6.104,0.677,2.948,0.000000,-0.028158,0.619173,0.103266,0.305720
547,827.00,2.000,-16.713,3.2745,4.8461,0.0000,11.0032,3.4481,44.6898,0.0000,38.9860,0.0000,1.8728,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-23.805,-17.099,6.095,0.676,2.944,0.000000,-0.028023,0.619983,0.102944,0.305095
548,826.50,2.000,-16.715,3.2708,4.8467,0.0000,10.9794,3.4392,44.7430,0.0000,38.9715,0.0000,1.8668,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-23.764,-17.072,6.086,0.675,2.940,0.000000,-0.027888,0.620794,0.102625,0.304470
549,826.00,2.000,-16.718,3.2671,4.8473,0.0000,10.9555,3.4304,44.7963,0.0000,38.9570,0.0000,1.8608,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-23.724,-17.045,6.077,0.674,2.937,0.000000,-0.027754,0.621604,0.102307,0.303843
550,825.50,2.000,-16.721,3.2634,4.8480,0.0000,10.9316,3.4216,44.8496,0.0000,38.9424,0.0000,1.8549,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-23.684,-17.017,6.068,0.673,2.933,0.000000,-0.027621,0.622416,0.101992,0.303214
551,825.00,2.000,-16.724,3.2597,4.8486,0.0000,10.9076,3.4128,44.9029,0.0000,38.9277,0.0000,1.8489,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-23.645,-16.990,6.060,0.672,2.930,0.000000,-0.027489,0.623227,0.101677,0.302584
552,824.50,2.000,-16.726,3.2560,4.8492,0.0000,10.8837,3.4041,44.9562,0.0000,38.9129,0.0000,1.8430,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-23.605,-16.963,6.051,0.671,2.926,0.000000,-0.027357,0.624039,0.101365,0.301954
553,824.00,2.000,-16.729,3.2523,4.8498,0.0000,10.8596,3.3955,45.0096,0.0000,38.8981,0.0000,1.8372,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-23.565,-16.936,6.042,0.671,2.923,0.000000,-0.027226,0.624851,0.101054,0.301321
554,823.50,2.000,-16.732,3.2486,4.8504,0.0000,10.8356,3.3869,45.0630,0.0000,38.8832,0.0000,1.8314,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-23.526,-16.909,6.033,0.670,2.919,0.000000,-0.027096,0.625663,0.100746,0.300688
555,823.00,2.000,-16.734,3.2450,4.8510,0.0000,10.8115,3.3783,45.1164,0.0000,38.8682,0.0000,1.8256,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-23.486,-16.883,6.024,0.669,2.916,0.000000,-0.026967,0.626475,0.100438,0.300054
556,822.50,2.000,-16.737,3.2413,4.8516,0.0000,10.7874,3.3698,45.1698,0.0000,38.8532,0.0000,1.8198,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-23.447,-16.856,6.016,0.668,2.912,0.000000,-0.026838,0.627287,0.100133,0.299419
557,822.00,2.000,-16.739,3.2377,4.8522,0.0000,10.7633,3.3613,45.2232,0.0000,38.8380,0.0000,1.8141,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-23.408,-16.829,6.007,0.667,2.909,0.000000,-0.026710,0.628099,0.099829,0.298783
558,821.50,2.000,-16.742,3.2341,4.8528,0.0000,10.7391,3.3529,45.2767,0.0000,38.8229,0.0000,1.8084,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-23.369,-16.803,5.998,0.666,2.905,0.000000,-0.026583,0.628911,0.099526,0.298145
559,821.00,2.000,-16.744,3.2305,4.8535,0.0000,10.7150,3.3445,45.3301,0.0000,38.8076,0.0000,1.8027,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-23.330,-16.777,5.990,0.666,2.902,0.000000,-0.026456,0.629724,0.099226,0.297507
560,820.50,2.000,-16.747,3.2269,4.8541,0.0000,10.6908,3.3362,45.3836,0.0000,38.7924,0.0000,1.7971,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-23.292,-16.750,5.981,0.665,2.898,0.000000,-0.026331,0.630536,0.098926,0.296869
561,820.00,2.000,-16.749,3.2233,4.8547,0.0000,10.6666,3.3279,45.4370,0.0000,38.7770,0.0000,1.7915,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-23.253,-16.724,5.973,0.664,2.895,0.000000,-0.026205,0.631348,0.098629,0.296229
562,819.50,2.000,-16.752,3.2197,4.8553,0.0000,10.6424,3.3197,45.4905,0.0000,38.7616,0.0000,1.7859,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-23.215,-16.698,5.964,0.663,2.891,0.000000,-0.026081,0.632160,0.098333,0.295589
563,819.00,2.000,-16.754,3.2161,4.8559,0.0000,10.6181,3.3115,45.5439,0.0000,38.7462,0.0000,1.7804,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-23.176,-16.672,5.956,0.662,2.888,0.000000,-0.025957,0.632971,0.098038,0.294948
564,818.50,2.000,-16.756,3.2126,4.8565,0.0000,10.5939,3.3033,45.5973,0.0000,38.7307,0.0000,1.7749,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-23.138,-16.646,5.947,0.662,2.884,0.000000,-0.025834,0.633783,0.097746,0.294306
