Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),       albite,    anorthite,     sanidine
319,941.00,2.000,-14.314,35.5467,2.6765,50.2308,0.0000,31.8899,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.5889,3.2053,0.0851,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-594.827,-498.893,79.013,13.281,42.805,0.283075,0.711980,0.004945
320,940.50,2.000,-14.332,35.6922,2.6763,50.2611,0.0000,31.8694,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.5648,3.2188,0.0859,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-597.221,-500.946,79.327,13.337,42.979,0.284249,0.710758,0.004993
321,940.00,2.000,-14.350,35.8366,2.6761,50.2913,0.0000,31.8488,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.5408,3.2323,0.0868,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-599.596,-502.984,79.638,13.391,43.152,0.285420,0.709539,0.005042
322,939.50,2.000,-14.368,35.9799,2.6759,50.3214,0.0000,31.8283,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.5169,3.2457,0.0876,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-601.953,-505.006,79.946,13.446,43.324,0.286586,0.708324,0.005091
323,939.00,2.000,-14.387,36.1222,2.6757,50.3514,0.0000,31.8079,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.4931,3.2591,0.0885,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-604.290,-507.013,80.252,13.500,43.494,0.287748,0.707112,0.005140
324,938.50,2.000,-14.405,36.2633,2.6755,50.3814,0.0000,31.7876,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.4693,3.2724,0.0893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-606.610,-509.005,80.555,13.554,43.663,0.288905,0.705905,0.005189
325,938.00,2.000,-14.423,36.4034,2.6753,50.4112,0.0000,31.7673,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.4456,3.2857,0.0902,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-608.910,-510.982,80.856,13.607,43.831,0.290059,0.704702,0.005239
326,937.50,2.000,-14.441,36.5424,2.6751,50.4409,0.0000,31.7471,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.4220,3.2989,0.0911,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-611.193,-512.944,81.154,13.660,43.997,0.291207,0.703503,0.005289
327,937.00,2.000,-14.458,36.6803,2.6749,50.4705,0.0000,31.7270,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.3985,3.3121,0.0919,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-613.457,-514.891,81.450,13.713,44.162,0.292352,0.702309,0.005340
328,936.50,2.000,-14.476,36.8171,2.6747,50.5000,0.0000,31.7069,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.3750,3.3252,0.0928,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-615.704,-516.823,81.743,13.765,44.326,0.293492,0.701118,0.005390
329,936.00,2.000,-14.494,36.9530,2.6745,50.5294,0.0000,31.6869,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.3516,3.3383,0.0937,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-617.932,-518.741,82.034,13.817,44.489,0.294627,0.699932,0.005441
330,935.50,2.000,-14.511,37.0877,2.6743,50.5587,0.0000,31.6669,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.3284,3.3514,0.0946,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-620.143,-520.644,82.322,13.868,44.650,0.295757,0.698750,0.005493
331,935.00,2.000,-14.529,37.2214,2.6741,50.5879,0.0000,31.6471,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.3052,3.3643,0.0955,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-622.335,-522.532,82.608,13.919,44.810,0.296883,0.697573,0.005544
332,934.50,2.000,-14.547,37.3541,2.6739,50.6170,0.0000,31.6273,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.2820,3.3773,0.0964,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-624.511,-524.407,82.892,13.970,44.969,0.298004,0.696400,0.005596
333,934.00,2.000,-14.564,37.4858,2.6737,50.6460,0.0000,31.6076,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.2590,3.3901,0.0973,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-626.669,-526.266,83.173,14.020,45.126,0.299120,0.695232,0.005648
334,933.50,2.000,-14.581,37.6165,2.6735,50.6748,0.0000,31.5879,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.2361,3.4029,0.0982,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-628.809,-528.112,83.452,14.070,45.283,0.300231,0.694068,0.005701
335,933.00,2.000,-14.599,37.7461,2.6733,50.7036,0.0000,31.5684,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.2132,3.4157,0.0991,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-630.932,-529.944,83.728,14.119,45.438,0.301338,0.692909,0.005754
336,932.50,2.000,-14.616,37.8747,2.6732,50.7322,0.0000,31.5489,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.1905,3.4284,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-633.038,-531.761,84.002,14.169,45.591,0.302439,0.691755,0.005807
337,932.00,2.000,-14.633,38.0023,2.6730,50.7607,0.0000,31.5294,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.1678,3.4411,0.1010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-635.127,-533.565,84.274,14.217,45.744,0.303535,0.690605,0.005860
338,931.50,2.000,-14.650,38.1290,2.6728,50.7891,0.0000,31.5101,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.1452,3.4536,0.1019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-637.200,-535.355,84.543,14.266,45.895,0.304626,0.689460,0.005914
339,931.00,2.000,-14.667,38.2546,2.6726,50.8174,0.0000,31.4908,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.1227,3.4662,0.1028,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-639.255,-537.131,84.810,14.314,46.046,0.305712,0.688321,0.005967
340,930.50,2.000,-14.684,38.3793,2.6724,50.8456,0.0000,31.4717,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.1003,3.4786,0.1038,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-641.293,-538.893,85.075,14.361,46.195,0.306793,0.687186,0.006022
341,930.00,2.000,-14.701,38.5029,2.6722,50.8736,0.0000,31.4526,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.0780,3.4911,0.1047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-643.315,-540.641,85.337,14.409,46.342,0.307868,0.686056,0.006076
342,929.50,2.000,-14.718,38.6256,2.6721,50.9015,0.0000,31.4335,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.0558,3.5034,0.1057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-645.320,-542.376,85.597,14.455,46.489,0.308938,0.684931,0.006131
343,929.00,2.000,-14.735,38.7474,2.6719,50.9293,0.0000,31.4146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.0337,3.5157,0.1066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-647.309,-544.098,85.855,14.502,46.634,0.310003,0.683811,0.006186
344,928.50,2.000,-14.751,38.8681,2.6717,50.9570,0.0000,31.3958,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.0117,3.5279,0.1076,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-649.281,-545.806,86.111,14.548,46.779,0.311063,0.682696,0.006241
345,928.00,2.000,-14.768,38.9879,2.6715,50.9846,0.0000,31.3770,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.9898,3.5401,0.1086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-651.237,-547.501,86.364,14.594,46.922,0.312117,0.681587,0.006297
346,927.50,2.000,-14.784,39.1068,2.6713,51.0120,0.0000,31.3583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.9680,3.5522,0.1095,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-653.177,-549.182,86.615,14.639,47.064,0.313165,0.680482,0.006353
347,927.00,2.000,-14.801,39.2247,2.6712,51.0393,0.0000,31.3397,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.9463,3.5643,0.1105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-655.101,-550.850,86.864,14.685,47.204,0.314208,0.679383,0.006409
348,926.50,2.000,-14.817,39.3417,2.6710,51.0664,0.0000,31.3212,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.9247,3.5763,0.1115,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-657.008,-552.506,87.111,14.729,47.344,0.315246,0.678289,0.006465
349,926.00,2.000,-14.834,39.4577,2.6708,51.0934,0.0000,31.3028,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.9031,3.5882,0.1125,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-658.900,-554.148,87.355,14.774,47.482,0.316278,0.677200,0.006522
350,925.50,2.000,-14.850,39.5728,2.6706,51.1203,0.0000,31.2844,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.8817,3.6000,0.1134,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-660.776,-555.777,87.598,14.818,47.620,0.317304,0.676117,0.006579
351,925.00,2.000,-14.866,39.6869,2.6705,51.1471,0.0000,31.2662,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.8604,3.6118,0.1144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-662.636,-557.393,87.838,14.861,47.756,0.318325,0.675039,0.006636
352,924.50,2.000,-14.882,39.8002,2.6703,51.1737,0.0000,31.2480,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.8392,3.6236,0.1154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-664.480,-558.996,88.076,14.905,47.891,0.319340,0.673967,0.006693
353,924.00,2.000,-14.898,39.9125,2.6701,51.2002,0.0000,31.2299,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.8181,3.6352,0.1164,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-666.308,-560.586,88.312,14.948,48.025,0.320349,0.672900,0.006751
354,923.50,2.000,-14.914,40.0239,2.6699,51.2266,0.0000,31.2120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.7972,3.6468,0.1174,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-668.122,-562.164,88.545,14.991,48.158,0.321353,0.671838,0.006809
355,923.00,2.000,-14.930,40.1344,2.6698,51.2528,0.0000,31.1941,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.7763,3.6584,0.1185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-669.919,-563.729,88.777,15.033,48.289,0.322351,0.670782,0.006867
356,922.50,2.000,-14.946,40.2439,2.6696,51.2789,0.0000,31.1763,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.7555,3.6699,0.1195,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-671.702,-565.281,89.006,15.075,48.420,0.323343,0.669732,0.006926
357,922.00,2.000,-14.962,40.3526,2.6694,51.3049,0.0000,31.1585,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.7348,3.6813,0.1205,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-673.469,-566.821,89.233,15.117,48.550,0.324329,0.668687,0.006984
358,921.50,2.000,-14.978,40.4604,2.6693,51.3307,0.0000,31.1409,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.7143,3.6926,0.1215,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-675.220,-568.349,89.458,15.158,48.678,0.325309,0.667648,0.007043
359,921.00,2.000,-14.993,40.5673,2.6691,51.3564,0.0000,31.1234,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.6938,3.7039,0.1225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-676.957,-569.864,89.682,15.199,48.805,0.326284,0.666614,0.007102
360,920.50,2.000,-15.009,40.6733,2.6689,51.3819,0.0000,31.1060,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.6735,3.7151,0.1236,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-678.679,-571.366,89.903,15.239,48.932,0.327252,0.665586,0.007162
361,920.00,2.000,-15.024,40.7785,2.6688,51.4073,0.0000,31.0886,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.6532,3.7262,0.1246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-680.385,-572.857,90.121,15.280,49.057,0.328215,0.664564,0.007221
362,919.50,2.000,-15.040,40.8827,2.6686,51.4326,0.0000,31.0714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.6331,3.7373,0.1257,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-682.077,-574.335,90.338,15.320,49.181,0.329172,0.663547,0.007281
363,919.00,2.000,-15.055,40.9861,2.6685,51.4577,0.0000,31.0542,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.6131,3.7483,0.1267,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-683.754,-575.801,90.553,15.359,49.304,0.330122,0.662536,0.007341
364,918.50,2.000,-15.071,41.0886,2.6683,51.4827,0.0000,31.0372,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.5932,3.7592,0.1277,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-685.416,-577.255,90.766,15.399,49.426,0.331067,0.661531,0.007402
365,918.00,2.000,-15.086,41.1902,2.6681,51.5075,0.0000,31.0202,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.5734,3.7701,0.1288,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-687.064,-578.697,90.977,15.438,49.547,0.332006,0.660532,0.007462
366,917.50,2.000,-15.101,41.2910,2.6680,51.5322,0.0000,31.0033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.5537,3.7809,0.1299,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-688.697,-580.127,91.185,15.476,49.667,0.332939,0.659538,0.007523
367,917.00,2.000,-15.116,41.3910,2.6678,51.5567,0.0000,30.9866,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.5342,3.7916,0.1309,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-690.315,-581.545,91.392,15.515,49.786,0.333866,0.658550,0.007584
368,916.50,2.000,-15.131,41.4900,2.6677,51.5811,0.0000,30.9699,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.5147,3.8023,0.1320,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-691.919,-582.951,91.597,15.553,49.903,0.334786,0.657568,0.007645
369,916.00,2.000,-15.146,41.5883,2.6675,51.6054,0.0000,30.9533,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.4954,3.8129,0.1330,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-693.509,-584.346,91.799,15.591,50.020,0.335701,0.656592,0.007707
370,915.50,2.000,-15.161,41.6857,2.6674,51.6295,0.0000,30.9368,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.4762,3.8234,0.1341,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-695.084,-585.728,92.000,15.628,50.136,0.336610,0.655622,0.007768
371,915.00,2.000,-15.176,41.7822,2.6672,51.6535,0.0000,30.9204,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.4570,3.8339,0.1352,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-696.646,-587.099,92.199,15.665,50.251,0.337512,0.654657,0.007830
372,914.50,2.000,-15.191,41.8780,2.6671,51.6773,0.0000,30.9041,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.4380,3.8442,0.1363,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-698.193,-588.459,92.396,15.702,50.364,0.338409,0.653699,0.007892
373,914.00,2.000,-15.205,41.9729,2.6669,51.7010,0.0000,30.8880,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.4192,3.8546,0.1374,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-699.726,-589.807,92.591,15.738,50.477,0.339299,0.652746,0.007955
374,913.50,2.000,-15.220,42.0670,2.6668,51.7245,0.0000,30.8719,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.4004,3.8648,0.1384,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-701.245,-591.144,92.784,15.774,50.589,0.340183,0.651799,0.008017
375,913.00,2.000,-15.235,42.1602,2.6666,51.7479,0.0000,30.8559,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.3817,3.8750,0.1395,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-702.751,-592.469,92.975,15.810,50.699,0.341062,0.650859,0.008080
376,912.50,2.000,-15.249,42.2527,2.6665,51.7711,0.0000,30.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.3632,3.8851,0.1406,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-704.242,-593.783,93.164,15.846,50.809,0.341934,0.649924,0.008143
377,912.00,2.000,-15.263,42.3443,2.6663,51.7942,0.0000,30.8242,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.3448,3.8951,0.1417,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-705.720,-595.086,93.351,15.881,50.918,0.342800,0.648994,0.008206
378,911.50,2.000,-15.278,42.4352,2.6662,51.8172,0.0000,30.8085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.3265,3.9051,0.1428,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-707.185,-596.377,93.536,15.916,51.025,0.343660,0.648071,0.008269
379,911.00,2.000,-15.292,42.5252,2.6661,51.8400,0.0000,30.7928,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.3083,3.9150,0.1439,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-708.636,-597.658,93.720,15.951,51.132,0.344514,0.647154,0.008332
380,910.50,2.000,-15.306,42.6144,2.6659,51.8626,0.0000,30.7773,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.2902,3.9248,0.1450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-710.073,-598.927,93.901,15.985,51.238,0.345361,0.646243,0.008396
381,910.00,2.000,-15.320,42.7029,2.6658,51.8851,0.0000,30.7619,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.2722,3.9346,0.1461,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-711.497,-600.185,94.081,16.019,51.343,0.346203,0.645337,0.008460
382,909.50,2.000,-15.334,42.7906,2.6656,51.9075,0.0000,30.7466,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.2544,3.9443,0.1472,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-712.908,-601.433,94.259,16.053,51.447,0.347038,0.644438,0.008524
383,909.00,2.000,-15.348,42.8775,2.6655,51.9297,0.0000,30.7314,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.2366,3.9539,0.1484,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-714.306,-602.669,94.435,16.086,51.550,0.347868,0.643545,0.008588
384,908.50,2.000,-15.362,42.9636,2.6654,51.9518,0.0000,30.7163,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.2190,3.9634,0.1495,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-715.690,-603.895,94.609,16.119,51.652,0.348691,0.642657,0.008652
385,908.00,2.000,-15.376,43.0489,2.6652,51.9737,0.0000,30.7013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.2015,3.9729,0.1506,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-717.061,-605.110,94.781,16.152,51.753,0.349508,0.641775,0.008716
386,907.50,2.000,-15.390,43.1335,2.6651,51.9955,0.0000,30.6864,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1841,3.9823,0.1517,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-718.420,-606.315,94.952,16.185,51.853,0.350319,0.640900,0.008781
387,907.00,2.000,-15.404,43.2173,2.6650,52.0171,0.0000,30.6715,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1669,3.9917,0.1528,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-719.766,-607.509,95.121,16.217,51.952,0.351124,0.640030,0.008846
388,906.50,2.000,-15.417,43.3004,2.6648,52.0386,0.0000,30.6568,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1497,4.0009,0.1540,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-721.098,-608.692,95.288,16.249,52.050,0.351923,0.639166,0.008911
389,906.00,2.000,-15.431,43.3827,2.6647,52.0599,0.0000,30.6422,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1327,4.0101,0.1551,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-722.418,-609.865,95.453,16.281,52.147,0.352716,0.638308,0.008976
390,905.50,2.000,-15.445,43.4643,2.6646,52.0811,0.0000,30.6277,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1157,4.0193,0.1562,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-723.726,-611.028,95.616,16.312,52.244,0.353503,0.637456,0.009041
391,905.00,2.000,-15.458,43.5451,2.6644,52.1021,0.0000,30.6133,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0989,4.0283,0.1574,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-725.021,-612.180,95.778,16.343,52.339,0.354284,0.636610,0.009106
392,904.50,2.000,-15.471,43.6252,2.6643,52.1230,0.0000,30.5989,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0822,4.0373,0.1585,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-726.303,-613.322,95.938,16.374,52.434,0.355058,0.635770,0.009172
393,904.00,2.000,-15.485,43.7046,2.6642,52.1437,0.0000,30.5847,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0657,4.0462,0.1597,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-727.574,-614.454,96.097,16.404,52.528,0.355827,0.634936,0.009237
394,903.50,2.000,-15.498,43.7832,2.6641,52.1643,0.0000,30.5706,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0492,4.0551,0.1608,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-728.832,-615.575,96.253,16.435,52.620,0.356590,0.634107,0.009303
395,903.00,2.000,-15.511,43.8611,2.6639,52.1848,0.0000,30.5565,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0329,4.0639,0.1619,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-730.077,-616.687,96.408,16.465,52.712,0.357346,0.633285,0.009369
396,902.50,2.000,-15.524,43.9383,2.6638,52.2051,0.0000,30.5426,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0166,4.0726,0.1631,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-731.311,-617.789,96.561,16.494,52.803,0.358097,0.632468,0.009435
397,902.00,2.000,-15.537,44.0148,2.6637,52.2253,0.0000,30.5288,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0005,4.0812,0.1642,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-732.532,-618.881,96.713,16.524,52.894,0.358842,0.631657,0.009501
398,901.50,2.000,-15.550,44.0906,2.6636,52.2453,0.0000,30.5150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.9845,4.0898,0.1654,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-733.742,-619.963,96.862,16.553,52.983,0.359580,0.630853,0.009567
399,901.00,2.000,-15.563,44.1656,2.6635,52.2651,0.0000,30.5014,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.9686,4.0983,0.1665,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-734.940,-621.035,97.011,16.582,53.071,0.360313,0.630053,0.009633
400,900.50,2.000,-15.576,44.2400,2.6633,52.2849,0.0000,30.4878,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.9528,4.1068,0.1677,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-736.126,-622.097,97.157,16.611,53.159,0.361040,0.629260,0.009700
401,900.00,2.000,-15.589,44.3137,2.6632,52.3044,0.0000,30.4744,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.9372,4.1151,0.1689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-737.300,-623.150,97.302,16.639,53.246,0.361761,0.628473,0.009766
402,899.50,2.000,-15.601,44.3867,2.6631,52.3239,0.0000,30.4610,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.9216,4.1235,0.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-738.463,-624.193,97.445,16.667,53.332,0.362476,0.627691,0.009833
403,899.00,2.000,-15.614,44.4590,2.6630,52.3432,0.0000,30.4478,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.9062,4.1317,0.1712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-739.614,-625.227,97.587,16.695,53.417,0.363185,0.626915,0.009900
404,898.50,2.000,-15.626,44.5306,2.6629,52.3623,0.0000,30.4346,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8909,4.1399,0.1723,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-740.754,-626.252,97.727,16.723,53.501,0.363889,0.626145,0.009967
405,898.00,2.000,-15.639,44.6016,2.6628,52.3813,0.0000,30.4216,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8756,4.1480,0.1735,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-741.882,-627.267,97.866,16.750,53.584,0.364586,0.625380,0.010033
