Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),      h2oduan,      co2duan
302,949.50,2.000,-13.992,1.3873,0.3505,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-32.720,-16.554,13.222,3.959,4.961,1.000000,0.000000
303,949.00,2.000,-14.011,1.4049,0.3507,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-33.128,-16.767,13.388,4.006,5.026,1.000000,0.000000
304,948.50,2.000,-14.031,1.4223,0.3509,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-33.532,-16.977,13.552,4.054,5.090,1.000000,0.000000
305,948.00,2.000,-14.050,1.4395,0.3511,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-33.933,-17.186,13.714,4.101,5.153,1.000000,0.000000
306,947.50,2.000,-14.069,1.4567,0.3513,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-34.329,-17.393,13.875,4.147,5.216,1.000000,0.000000
307,947.00,2.000,-14.089,1.4736,0.3515,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-34.722,-17.598,14.034,4.193,5.278,1.000000,0.000000
308,946.50,2.000,-14.108,1.4904,0.3517,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-35.111,-17.802,14.192,4.238,5.340,1.000000,0.000000
309,946.00,2.000,-14.127,1.5071,0.3519,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-35.497,-18.003,14.349,4.283,5.401,1.000000,0.000000
310,945.50,2.000,-14.146,1.5236,0.3521,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-35.879,-18.203,14.504,4.327,5.462,1.000000,0.000000
311,945.00,2.000,-14.165,1.5400,0.3523,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-36.257,-18.402,14.658,4.371,5.522,1.000000,0.000000
312,944.50,2.000,-14.184,1.5563,0.3525,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-36.632,-18.599,14.810,4.415,5.582,1.000000,0.000000
313,944.00,2.000,-14.202,1.5724,0.3527,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-37.003,-18.794,14.961,4.458,5.642,1.000000,0.000000
314,943.50,2.000,-14.221,1.5883,0.3529,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-37.371,-18.987,15.110,4.500,5.701,1.000000,0.000000
315,943.00,2.000,-14.240,1.6041,0.3531,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-37.736,-19.179,15.258,4.543,5.759,1.000000,0.000000
316,942.50,2.000,-14.258,1.6198,0.3533,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-38.097,-19.370,15.405,4.584,5.817,1.000000,0.000000
317,942.00,2.000,-14.277,1.6354,0.3535,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-38.455,-19.559,15.551,4.626,5.875,1.000000,0.000000
318,941.50,2.000,-14.295,1.6508,0.3538,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-38.810,-19.746,15.695,4.666,5.932,1.000000,0.000000
319,941.00,2.000,-14.314,1.6661,0.3540,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-39.161,-19.932,15.838,4.707,5.989,1.000000,0.000000
320,940.50,2.000,-14.332,1.6812,0.3542,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-39.510,-20.116,15.979,4.747,6.045,1.000000,0.000000
321,940.00,2.000,-14.350,1.6963,0.3544,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-39.855,-20.299,16.120,4.787,6.101,1.000000,0.000000
322,939.50,2.000,-14.368,1.7112,0.3546,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-40.197,-20.481,16.259,4.826,6.156,1.000000,0.000000
323,939.00,2.000,-14.387,1.7259,0.3548,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-40.536,-20.661,16.397,4.865,6.211,1.000000,0.000000
324,938.50,2.000,-14.405,1.7406,0.3550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-40.872,-20.839,16.533,4.903,6.266,1.000000,0.000000
325,938.00,2.000,-14.423,1.7551,0.3552,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-41.205,-21.017,16.669,4.941,6.320,1.000000,0.000000
326,937.50,2.000,-14.441,1.7695,0.3554,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-41.535,-21.192,16.803,4.979,6.374,1.000000,0.000000
327,937.00,2.000,-14.458,1.7838,0.3556,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-41.862,-21.367,16.936,5.016,6.427,1.000000,0.000000
328,936.50,2.000,-14.476,1.7980,0.3559,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-42.186,-21.540,17.068,5.053,6.480,1.000000,0.000000
329,936.00,2.000,-14.494,1.8121,0.3561,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-42.507,-21.711,17.199,5.089,6.533,1.000000,0.000000
330,935.50,2.000,-14.511,1.8260,0.3563,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-42.825,-21.882,17.328,5.125,6.585,1.000000,0.000000
331,935.00,2.000,-14.529,1.8398,0.3565,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-43.141,-22.051,17.457,5.161,6.637,1.000000,0.000000
332,934.50,2.000,-14.547,1.8535,0.3567,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-43.453,-22.218,17.584,5.196,6.689,1.000000,0.000000
333,934.00,2.000,-14.564,1.8671,0.3569,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-43.763,-22.385,17.710,5.231,6.740,1.000000,0.000000
334,933.50,2.000,-14.581,1.8806,0.3571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-44.070,-22.550,17.835,5.266,6.791,1.000000,0.000000
335,933.00,2.000,-14.599,1.8940,0.3573,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-44.375,-22.713,17.959,5.300,6.841,1.000000,0.000000
336,932.50,2.000,-14.616,1.9073,0.3576,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-44.677,-22.876,18.082,5.334,6.891,1.000000,0.000000
337,932.00,2.000,-14.633,1.9204,0.3578,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-44.976,-23.037,18.204,5.368,6.941,1.000000,0.000000
338,931.50,2.000,-14.650,1.9335,0.3580,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-45.272,-23.197,18.325,5.401,6.990,1.000000,0.000000
339,931.00,2.000,-14.667,1.9464,0.3582,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-45.566,-23.356,18.444,5.434,7.039,1.000000,0.000000
340,930.50,2.000,-14.684,1.9592,0.3584,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-45.857,-23.513,18.563,5.466,7.087,1.000000,0.000000
341,930.00,2.000,-14.701,1.9720,0.3586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-46.145,-23.670,18.681,5.499,7.136,1.000000,0.000000
342,929.50,2.000,-14.718,1.9846,0.3588,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-46.431,-23.825,18.797,5.530,7.184,1.000000,0.000000
343,929.00,2.000,-14.735,1.9971,0.3591,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-46.715,-23.979,18.913,5.562,7.231,1.000000,0.000000
344,928.50,2.000,-14.751,2.0095,0.3593,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-46.996,-24.131,19.027,5.593,7.278,1.000000,0.000000
345,928.00,2.000,-14.768,2.0218,0.3595,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-47.274,-24.283,19.141,5.624,7.325,1.000000,0.000000
346,927.50,2.000,-14.784,2.0340,0.3597,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-47.550,-24.433,19.254,5.655,7.372,1.000000,0.000000
347,927.00,2.000,-14.801,2.0462,0.3599,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-47.824,-24.583,19.365,5.685,7.418,1.000000,0.000000
348,926.50,2.000,-14.817,2.0582,0.3601,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-48.095,-24.731,19.476,5.715,7.464,1.000000,0.000000
349,926.00,2.000,-14.834,2.0701,0.3604,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-48.363,-24.878,19.585,5.744,7.509,1.000000,0.000000
350,925.50,2.000,-14.850,2.0819,0.3606,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-48.630,-25.023,19.694,5.774,7.555,1.000000,0.000000
351,925.00,2.000,-14.866,2.0936,0.3608,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-48.893,-25.168,19.802,5.803,7.600,1.000000,0.000000
352,924.50,2.000,-14.882,2.1052,0.3610,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-49.155,-25.312,19.908,5.831,7.644,1.000000,0.000000
353,924.00,2.000,-14.898,2.1168,0.3612,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-49.414,-25.454,20.014,5.860,7.688,1.000000,0.000000
354,923.50,2.000,-14.914,2.1282,0.3615,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-49.671,-25.595,20.119,5.888,7.732,1.000000,0.000000
355,923.00,2.000,-14.930,2.1395,0.3617,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-49.925,-25.736,20.223,5.916,7.776,1.000000,0.000000
356,922.50,2.000,-14.946,2.1508,0.3619,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-50.178,-25.875,20.326,5.943,7.819,1.000000,0.000000
357,922.00,2.000,-14.962,2.1619,0.3621,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-50.428,-26.013,20.428,5.970,7.862,1.000000,0.000000
358,921.50,2.000,-14.978,2.1730,0.3623,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-50.675,-26.150,20.529,5.997,7.905,1.000000,0.000000
359,921.00,2.000,-14.993,2.1840,0.3626,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-50.921,-26.286,20.630,6.024,7.947,1.000000,0.000000
360,920.50,2.000,-15.009,2.1949,0.3628,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-51.164,-26.421,20.729,6.050,7.989,1.000000,0.000000
361,920.00,2.000,-15.024,2.2056,0.3630,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-51.405,-26.555,20.828,6.076,8.031,1.000000,0.000000
362,919.50,2.000,-15.040,2.2163,0.3632,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-51.644,-26.688,20.925,6.102,8.073,1.000000,0.000000
363,919.00,2.000,-15.055,2.2269,0.3634,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-51.881,-26.819,21.022,6.127,8.114,1.000000,0.000000
364,918.50,2.000,-15.071,2.2375,0.3637,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-52.115,-26.950,21.118,6.153,8.155,1.000000,0.000000
365,918.00,2.000,-15.086,2.2479,0.3639,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-52.348,-27.080,21.213,6.177,8.196,1.000000,0.000000
366,917.50,2.000,-15.101,2.2582,0.3641,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-52.578,-27.209,21.307,6.202,8.236,1.000000,0.000000
367,917.00,2.000,-15.116,2.2685,0.3643,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-52.806,-27.336,21.400,6.226,8.276,1.000000,0.000000
368,916.50,2.000,-15.131,2.2787,0.3646,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-53.032,-27.463,21.493,6.251,8.316,1.000000,0.000000
369,916.00,2.000,-15.146,2.2888,0.3648,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-53.256,-27.589,21.585,6.274,8.355,1.000000,0.000000
370,915.50,2.000,-15.161,2.2988,0.3650,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-53.478,-27.714,21.675,6.298,8.394,1.000000,0.000000
371,915.00,2.000,-15.176,2.3087,0.3652,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-53.698,-27.838,21.765,6.321,8.433,1.000000,0.000000
372,914.50,2.000,-15.191,2.3185,0.3655,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-53.916,-27.960,21.855,6.344,8.472,1.000000,0.000000
373,914.00,2.000,-15.205,2.3283,0.3657,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-54.132,-28.082,21.943,6.367,8.510,1.000000,0.000000
374,913.50,2.000,-15.220,2.3380,0.3659,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-54.346,-28.203,22.030,6.390,8.548,1.000000,0.000000
375,913.00,2.000,-15.235,2.3475,0.3661,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-54.558,-28.323,22.117,6.412,8.586,1.000000,0.000000
376,912.50,2.000,-15.249,2.3571,0.3664,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-54.767,-28.442,22.203,6.434,8.624,1.000000,0.000000
377,912.00,2.000,-15.263,2.3665,0.3666,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-54.975,-28.560,22.288,6.456,8.661,1.000000,0.000000
378,911.50,2.000,-15.278,2.3758,0.3668,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-55.181,-28.678,22.373,6.477,8.698,1.000000,0.000000
379,911.00,2.000,-15.292,2.3851,0.3670,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-55.385,-28.794,22.456,6.498,8.735,1.000000,0.000000
380,910.50,2.000,-15.306,2.3943,0.3673,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-55.587,-28.909,22.539,6.519,8.771,1.000000,0.000000
381,910.00,2.000,-15.320,2.4034,0.3675,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-55.788,-29.023,22.621,6.540,8.807,1.000000,0.000000
382,909.50,2.000,-15.334,2.4124,0.3677,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-55.986,-29.137,22.702,6.561,8.843,1.000000,0.000000
383,909.00,2.000,-15.348,2.4214,0.3679,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-56.182,-29.250,22.783,6.581,8.879,1.000000,0.000000
384,908.50,2.000,-15.362,2.4303,0.3682,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-56.377,-29.361,22.863,6.601,8.914,1.000000,0.000000
385,908.00,2.000,-15.376,2.4391,0.3684,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-56.570,-29.472,22.942,6.621,8.950,1.000000,0.000000
386,907.50,2.000,-15.390,2.4478,0.3686,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-56.761,-29.582,23.020,6.640,8.985,1.000000,0.000000
387,907.00,2.000,-15.404,2.4564,0.3689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-56.950,-29.691,23.098,6.659,9.019,1.000000,0.000000
388,906.50,2.000,-15.417,2.4650,0.3691,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-57.137,-29.799,23.174,6.679,9.054,1.000000,0.000000
389,906.00,2.000,-15.431,2.4735,0.3693,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-57.322,-29.907,23.250,6.697,9.088,1.000000,0.000000
390,905.50,2.000,-15.445,2.4820,0.3696,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-57.506,-30.013,23.326,6.716,9.122,1.000000,0.000000
391,905.00,2.000,-15.458,2.4903,0.3698,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,-57.688,-30.119,23.400,6.734,9.156,1.000000,0.000000
