Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),     diopside,clinoenstatit, hedenbergite,alumino-buffo,    buffonite,     essenite,      jadeite
391,905.00,2.000,-15.458,6.8652,3.3334,48.1163,1.7150,6.1137,1.8451,0.0000,8.5518,0.0000,12.2376,0.0000,0.0000,21.0426,0.3779,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-103.958,-87.177,14.243,2.060,7.780,0.381476,0.127125,0.268175,0.143685,-0.046963,0.099025,0.027477
392,904.50,2.000,-15.471,3.4733,3.5143,31.7470,12.8497,16.6610,2.2252,0.0000,6.3538,0.0000,7.0142,0.0000,0.0000,22.8507,0.2984,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-52.173,-43.931,6.999,0.988,3.822,-0.033220,0.031937,0.205254,0.708999,0.037525,0.027155,0.022350
392,904.50,2.000,-15.471,6.8742,3.3334,48.1214,1.7129,6.1074,1.8437,0.0000,8.5576,0.0000,12.2339,0.0000,0.0000,21.0447,0.3784,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-104.083,-87.292,14.259,2.062,7.789,0.381626,0.126982,0.268363,0.143491,-0.046885,0.098909,0.027514
393,904.00,2.000,-15.485,3.4845,3.5145,31.7422,12.8535,16.6630,2.2235,0.0000,6.3592,0.0000,7.0086,0.0000,0.0000,22.8511,0.2988,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-52.336,-44.073,7.020,0.991,3.834,-0.033498,0.031858,0.205434,0.709188,0.037583,0.027053,0.022382
393,904.00,2.000,-15.485,6.8830,3.3335,48.1265,1.7108,6.1011,1.8423,0.0000,8.5633,0.0000,12.2302,0.0000,0.0000,21.0469,0.3789,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-104.206,-87.404,14.273,2.065,7.799,0.381779,0.126838,0.268548,0.143299,-0.046808,0.098793,0.027551
394,903.50,2.000,-15.498,3.4959,3.5147,31.7374,12.8573,16.6651,2.2219,0.0000,6.3645,0.0000,7.0030,0.0000,0.0000,22.8515,0.2992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-52.501,-44.216,7.041,0.995,3.846,-0.033774,0.031780,0.205612,0.709378,0.037640,0.026951,0.022414
394,903.50,2.000,-15.498,6.8917,3.3336,48.1315,1.7088,6.0949,1.8409,0.0000,8.5689,0.0000,12.2265,0.0000,0.0000,21.0491,0.3794,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-104.325,-87.514,14.288,2.067,7.808,0.381934,0.126694,0.268730,0.143106,-0.046730,0.098678,0.027588
395,903.00,2.000,-15.511,3.5073,3.5149,31.7326,12.8611,16.6672,2.2204,0.0000,6.3697,0.0000,6.9974,0.0000,0.0000,22.8519,0.2997,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-52.667,-44.361,7.062,0.998,3.858,-0.034049,0.031702,0.205788,0.709567,0.037697,0.026850,0.022445
395,903.00,2.000,-15.511,6.9001,3.3337,48.1366,1.7067,6.0886,1.8395,0.0000,8.5745,0.0000,12.2228,0.0000,0.0000,21.0513,0.3799,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-104.442,-87.621,14.302,2.070,7.817,0.382091,0.126549,0.268910,0.142915,-0.046653,0.098563,0.027624
396,902.50,2.000,-15.524,3.5188,3.5151,31.7278,12.8649,16.6693,2.2188,0.0000,6.3749,0.0000,6.9919,0.0000,0.0000,22.8523,0.3001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-52.835,-44.507,7.084,1.001,3.871,-0.034322,0.031624,0.205963,0.709756,0.037753,0.026750,0.022476
396,902.50,2.000,-15.524,6.9083,3.3338,48.1416,1.7046,6.0824,1.8382,0.0000,8.5799,0.0000,12.2192,0.0000,0.0000,21.0536,0.3804,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-104.555,-87.726,14.315,2.072,7.826,0.382251,0.126405,0.269087,0.142723,-0.046576,0.098449,0.027660
397,902.00,2.000,-15.537,3.5305,3.5152,31.7230,12.8687,16.6714,2.2172,0.0000,6.3801,0.0000,6.9864,0.0000,0.0000,22.8527,0.3005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-53.004,-44.654,7.105,1.004,3.883,-0.034594,0.031546,0.206137,0.709945,0.037810,0.026650,0.022507
397,902.00,2.000,-15.537,6.9164,3.3338,48.1467,1.7026,6.0762,1.8368,0.0000,8.5853,0.0000,12.2157,0.0000,0.0000,21.0559,0.3809,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-104.666,-87.828,14.328,2.075,7.834,0.382413,0.126259,0.269262,0.142532,-0.046499,0.098335,0.027696
398,901.50,2.000,-15.550,3.5422,3.5154,31.7183,12.8725,16.6735,2.2157,0.0000,6.3852,0.0000,6.9809,0.0000,0.0000,22.8531,0.3009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-53.175,-44.803,7.127,1.008,3.896,-0.034865,0.031469,0.206308,0.710134,0.037866,0.026551,0.022537
398,901.50,2.000,-15.550,6.9242,3.3339,48.1517,1.7005,6.0700,1.8355,0.0000,8.5906,0.0000,12.2121,0.0000,0.0000,21.0581,0.3814,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-104.774,-87.928,14.341,2.077,7.842,0.382578,0.126114,0.269434,0.142342,-0.046422,0.098222,0.027732
399,901.00,2.000,-15.563,3.5541,3.5156,31.7135,12.8763,16.6756,2.2142,0.0000,6.3903,0.0000,6.9754,0.0000,0.0000,22.8535,0.3013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-53.347,-44.953,7.149,1.011,3.909,-0.035134,0.031391,0.206479,0.710322,0.037922,0.026453,0.022567
399,901.00,2.000,-15.563,6.9319,3.3340,48.1567,1.6985,6.0638,1.8342,0.0000,8.5959,0.0000,12.2086,0.0000,0.0000,21.0605,0.3819,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-104.879,-88.026,14.353,2.079,7.850,0.382745,0.125968,0.269604,0.142152,-0.046345,0.098109,0.027767
400,900.50,2.000,-15.576,3.5660,3.5158,31.7087,12.8801,16.6777,2.2126,0.0000,6.3953,0.0000,6.9700,0.0000,0.0000,22.8539,0.3016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-53.521,-45.104,7.171,1.014,3.922,-0.035402,0.031314,0.206647,0.710510,0.037977,0.026356,0.022597
400,900.50,2.000,-15.576,6.9393,3.3341,48.1618,1.6965,6.0576,1.8329,0.0000,8.6010,0.0000,12.2052,0.0000,0.0000,21.0628,0.3823,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-104.981,-88.121,14.365,2.081,7.858,0.382915,0.125822,0.269772,0.141962,-0.046268,0.097996,0.027801
401,900.00,2.000,-15.589,3.5781,3.5160,31.7039,12.8839,16.6799,2.2111,0.0000,6.4003,0.0000,6.9646,0.0000,0.0000,22.8543,0.3020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-53.696,-45.257,7.193,1.018,3.934,-0.035668,0.031237,0.206815,0.710699,0.038033,0.026259,0.022627
401,900.00,2.000,-15.589,6.9466,3.3341,48.1668,1.6944,6.0514,1.8316,0.0000,8.6061,0.0000,12.2018,0.0000,0.0000,21.0652,0.3828,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-105.080,-88.214,14.376,2.083,7.866,0.383087,0.125675,0.269937,0.141773,-0.046192,0.097884,0.027836
402,899.50,2.000,-15.601,3.5902,3.5161,31.6991,12.8877,16.6820,2.2097,0.0000,6.4052,0.0000,6.9592,0.0000,0.0000,22.8548,0.3024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-53.872,-45.411,7.216,1.021,3.947,-0.035933,0.031160,0.206980,0.710887,0.038088,0.026162,0.022656
402,899.50,2.000,-15.601,6.9537,3.3342,48.1718,1.6924,6.0453,1.8303,0.0000,8.6111,0.0000,12.1984,0.0000,0.0000,21.0675,0.3832,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-105.176,-88.305,14.387,2.086,7.873,0.383261,0.125529,0.270099,0.141584,-0.046115,0.097773,0.027870
403,899.00,2.000,-15.614,3.6024,3.5163,31.6943,12.8915,16.6842,2.2082,0.0000,6.4101,0.0000,6.9538,0.0000,0.0000,22.8552,0.3028,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-54.050,-45.565,7.239,1.024,3.961,-0.036197,0.031083,0.207145,0.711075,0.038143,0.026067,0.022685
403,899.00,2.000,-15.614,6.9606,3.3343,48.1768,1.6904,6.0391,1.8290,0.0000,8.6161,0.0000,12.1950,0.0000,0.0000,21.0699,0.3837,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-105.270,-88.393,14.398,2.088,7.881,0.383438,0.125381,0.270260,0.141395,-0.046039,0.097662,0.027904
404,898.50,2.000,-15.626,3.6148,3.5165,31.6895,12.8952,16.6863,2.2067,0.0000,6.4149,0.0000,6.9485,0.0000,0.0000,22.8557,0.3032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-54.230,-45.722,7.262,1.028,3.974,-0.036459,0.031007,0.207307,0.711262,0.038197,0.025972,0.022714
404,898.50,2.000,-15.626,6.9673,3.3344,48.1818,1.6883,6.0330,1.8277,0.0000,8.6209,0.0000,12.1917,0.0000,0.0000,21.0724,0.3842,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-105.360,-88.479,14.408,2.090,7.888,0.383617,0.125234,0.270417,0.141207,-0.045963,0.097551,0.027937
405,898.00,2.000,-15.639,3.6272,3.5167,31.6847,12.8990,16.6885,2.2053,0.0000,6.4197,0.0000,6.9432,0.0000,0.0000,22.8561,0.3035,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-54.410,-45.879,7.285,1.031,3.987,-0.036720,0.030930,0.207468,0.711450,0.038252,0.025878,0.022742
405,898.00,2.000,-15.639,6.9738,3.3344,48.1867,1.6863,6.0269,1.8265,0.0000,8.6257,0.0000,12.1884,0.0000,0.0000,21.0748,0.3846,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-105.448,-88.563,14.418,2.091,7.894,0.383798,0.125086,0.270573,0.141019,-0.045888,0.097441,0.027970
406,897.50,2.000,-15.651,3.6397,3.5169,31.6799,12.9028,16.6906,2.2039,0.0000,6.4244,0.0000,6.9379,0.0000,0.0000,22.8566,0.3039,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-54.592,-46.037,7.308,1.035,4.001,-0.036979,0.030854,0.207628,0.711638,0.038306,0.025784,0.022770
406,897.50,2.000,-15.651,6.9801,3.3345,48.1917,1.6843,6.0208,1.8252,0.0000,8.6304,0.0000,12.1852,0.0000,0.0000,21.0773,0.3850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-105.534,-88.644,14.428,2.093,7.901,0.383982,0.124938,0.270725,0.140832,-0.045812,0.097331,0.028003
407,897.00,2.000,-15.664,3.6523,3.5170,31.6751,12.9065,16.6928,2.2025,0.0000,6.4291,0.0000,6.9327,0.0000,0.0000,22.8570,0.3043,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-54.776,-46.197,7.331,1.038,4.014,-0.037238,0.030778,0.207786,0.711825,0.038359,0.025691,0.022798
407,897.00,2.000,-15.664,6.9863,3.3346,48.1967,1.6823,6.0147,1.8240,0.0000,8.6350,0.0000,12.1820,0.0000,0.0000,21.0797,0.3855,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-105.616,-88.723,14.437,2.095,7.907,0.384168,0.124790,0.270876,0.140645,-0.045736,0.097222,0.028035
408,896.50,2.000,-15.676,3.6650,3.5172,31.6703,12.9103,16.6950,2.2010,0.0000,6.4338,0.0000,6.9275,0.0000,0.0000,22.8575,0.3046,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-54.960,-46.358,7.355,1.042,4.028,-0.037495,0.030702,0.207943,0.712013,0.038413,0.025599,0.022826
408,896.50,2.000,-15.676,6.9923,3.3346,48.2017,1.6803,6.0087,1.8228,0.0000,8.6396,0.0000,12.1788,0.0000,0.0000,21.0823,0.3859,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-105.696,-88.800,14.445,2.097,7.914,0.384357,0.124641,0.271024,0.140459,-0.045661,0.097113,0.028068
409,896.00,2.000,-15.688,3.6777,3.5174,31.6654,12.9140,16.6972,2.1997,0.0000,6.4384,0.0000,6.9223,0.0000,0.0000,22.8580,0.3050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-55.146,-46.519,7.378,1.046,4.041,-0.037750,0.030626,0.208098,0.712200,0.038466,0.025507,0.022853
409,896.00,2.000,-15.688,6.9981,3.3347,48.2066,1.6783,6.0026,1.8216,0.0000,8.6441,0.0000,12.1757,0.0000,0.0000,21.0848,0.3864,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-105.773,-88.875,14.454,2.099,7.920,0.384548,0.124492,0.271170,0.140273,-0.045586,0.097004,0.028099
410,895.50,2.000,-15.700,3.6906,3.5176,31.6606,12.9178,16.6994,2.1983,0.0000,6.4429,0.0000,6.9172,0.0000,0.0000,22.8585,0.3053,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-55.333,-46.682,7.402,1.049,4.055,-0.038004,0.030551,0.208251,0.712388,0.038519,0.025416,0.022880
410,895.50,2.000,-15.700,7.0037,3.3348,48.2116,1.6763,5.9966,1.8204,0.0000,8.6485,0.0000,12.1726,0.0000,0.0000,21.0873,0.3868,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-105.848,-88.947,14.462,2.100,7.925,0.384741,0.124343,0.271313,0.140087,-0.045511,0.096897,0.028131
411,895.00,2.000,-15.712,3.7035,3.5177,31.6558,12.9215,16.7016,2.1969,0.0000,6.4475,0.0000,6.9120,0.0000,0.0000,22.8590,0.3057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-55.521,-46.846,7.426,1.053,4.069,-0.038257,0.030475,0.208404,0.712575,0.038572,0.025325,0.022906
411,895.00,2.000,-15.712,7.0092,3.3348,48.2165,1.6743,5.9906,1.8192,0.0000,8.6528,0.0000,12.1695,0.0000,0.0000,21.0899,0.3872,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-105.920,-89.018,14.469,2.102,7.931,0.384936,0.124194,0.271454,0.139902,-0.045437,0.096789,0.028162
412,894.50,2.000,-15.724,3.7165,3.5179,31.6510,12.9253,16.7038,2.1956,0.0000,6.4519,0.0000,6.9069,0.0000,0.0000,22.8595,0.3060,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-55.710,-47.011,7.450,1.056,4.083,-0.038509,0.030400,0.208554,0.712762,0.038624,0.025236,0.022933
412,894.50,2.000,-15.724,7.0144,3.3349,48.2215,1.6723,5.9845,1.8180,0.0000,8.6571,0.0000,12.1665,0.0000,0.0000,21.0925,0.3876,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-105.989,-89.086,14.476,2.103,7.936,0.385134,0.124044,0.271592,0.139717,-0.045362,0.096682,0.028193
413,894.00,2.000,-15.736,3.7296,3.5181,31.6462,12.9290,16.7061,2.1942,0.0000,6.4564,0.0000,6.9018,0.0000,0.0000,22.8600,0.3063,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-55.901,-47.177,7.475,1.060,4.097,-0.038759,0.030325,0.208703,0.712950,0.038676,0.025146,0.022959
413,894.00,2.000,-15.736,7.0195,3.3350,48.2264,1.6703,5.9785,1.8168,0.0000,8.6613,0.0000,12.1635,0.0000,0.0000,21.0951,0.3880,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-106.056,-89.152,14.483,2.105,7.941,0.385334,0.123894,0.271729,0.139532,-0.045288,0.096575,0.028224
414,893.50,2.000,-15.748,3.7427,3.5183,31.6414,12.9327,16.7083,2.1929,0.0000,6.4607,0.0000,6.8968,0.0000,0.0000,22.8605,0.3067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-56.092,-47.343,7.499,1.064,4.111,-0.039008,0.030250,0.208851,0.713137,0.038728,0.025058,0.022984
414,893.50,2.000,-15.748,7.0245,3.3350,48.2313,1.6684,5.9725,1.8156,0.0000,8.6654,0.0000,12.1606,0.0000,0.0000,21.0977,0.3884,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-106.120,-89.216,14.490,2.106,7.946,0.385536,0.123744,0.271863,0.139348,-0.045214,0.096469,0.028254
415,893.00,2.000,-15.760,3.7560,3.5184,31.6365,12.9365,16.7106,2.1916,0.0000,6.4651,0.0000,6.8918,0.0000,0.0000,22.8610,0.3070,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-56.285,-47.511,7.524,1.068,4.125,-0.039256,0.030175,0.208997,0.713324,0.038779,0.024970,0.023010
415,893.00,2.000,-15.760,7.0292,3.3351,48.2363,1.6664,5.9666,1.8145,0.0000,8.6695,0.0000,12.1577,0.0000,0.0000,21.1003,0.3888,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-106.182,-89.278,14.496,2.108,7.951,0.385741,0.123594,0.271994,0.139164,-0.045140,0.096363,0.028284
416,892.50,2.000,-15.772,3.7692,3.5186,31.6317,12.9402,16.7127,2.1903,0.0000,6.4694,0.0000,6.8868,0.0000,0.0000,22.8615,0.3073,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-56.477,-47.679,7.548,1.071,4.140,-0.039502,0.030101,0.209143,0.713509,0.038832,0.024881,0.023035
416,892.50,2.000,-15.772,7.0339,3.3352,48.2412,1.6644,5.9605,1.8133,0.0000,8.6735,0.0000,12.1548,0.0000,0.0000,21.1030,0.3892,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-106.243,-89.339,14.502,2.109,7.956,0.385948,0.123443,0.272125,0.138979,-0.045064,0.096256,0.028313
417,892.00,2.000,-15.783,3.7825,3.5188,31.6270,12.9439,16.7149,2.1890,0.0000,6.4737,0.0000,6.8818,0.0000,0.0000,22.8621,0.3077,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-56.670,-47.847,7.573,1.075,4.154,-0.039747,0.030027,0.209289,0.713692,0.038885,0.024794,0.023061
417,892.00,2.000,-15.783,7.0386,3.3352,48.2462,1.6625,5.9545,1.8122,0.0000,8.6774,0.0000,12.1520,0.0000,0.0000,21.1057,0.3896,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-106.303,-89.399,14.508,2.110,7.961,0.386157,0.123292,0.272254,0.138794,-0.044986,0.096148,0.028343
418,891.50,2.000,-15.795,3.7958,3.5189,31.6222,12.9475,16.7171,2.1878,0.0000,6.4780,0.0000,6.8768,0.0000,0.0000,22.8626,0.3080,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-56.865,-48.016,7.597,1.079,4.168,-0.039991,0.029952,0.209433,0.713875,0.038938,0.024706,0.023086
418,891.50,2.000,-15.795,7.0430,3.3353,48.2511,1.6606,5.9484,1.8111,0.0000,8.6813,0.0000,12.1492,0.0000,0.0000,21.1084,0.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-106.359,-89.456,14.513,2.112,7.965,0.386368,0.123140,0.272381,0.138609,-0.044909,0.096040,0.028372
419,891.00,2.000,-15.806,3.8092,3.5191,31.6174,12.9512,16.7192,2.1866,0.0000,6.4822,0.0000,6.8719,0.0000,0.0000,22.8631,0.3083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-57.060,-48.186,7.622,1.082,4.183,-0.040233,0.029878,0.209575,0.714058,0.038991,0.024620,0.023111
419,891.00,2.000,-15.806,7.0473,3.3354,48.2560,1.6586,5.9423,1.8100,0.0000,8.6852,0.0000,12.1464,0.0000,0.0000,21.1111,0.3904,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-106.414,-89.512,14.519,2.113,7.969,0.386582,0.122988,0.272505,0.138424,-0.044832,0.095932,0.028400
420,890.50,2.000,-15.818,3.8227,3.5193,31.6127,12.9549,16.7214,2.1853,0.0000,6.4864,0.0000,6.8670,0.0000,0.0000,22.8636,0.3086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-57.256,-48.358,7.647,1.086,4.197,-0.040474,0.029804,0.209716,0.714241,0.039043,0.024534,0.023135
420,890.50,2.000,-15.818,7.0514,3.3354,48.2610,1.6567,5.9363,1.8089,0.0000,8.6889,0.0000,12.1437,0.0000,0.0000,21.1138,0.3908,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-106.465,-89.565,14.523,2.114,7.973,0.386798,0.122836,0.272627,0.138240,-0.044755,0.095825,0.028428
421,890.00,2.000,-15.829,3.8363,3.5195,31.6079,12.9586,16.7236,2.1841,0.0000,6.4905,0.0000,6.8621,0.0000,0.0000,22.8642,0.3090,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-57.454,-48.529,7.672,1.090,4.212,-0.040714,0.029731,0.209855,0.714424,0.039096,0.024448,0.023159
421,890.00,2.000,-15.829,7.0553,3.3355,48.2659,1.6548,5.9302,1.8078,0.0000,8.6926,0.0000,12.1410,0.0000,0.0000,21.1166,0.3912,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-106.515,-89.617,14.528,2.115,7.977,0.387017,0.122684,0.272747,0.138056,-0.044679,0.095719,0.028456
422,889.50,2.000,-15.840,3.8499,3.5196,31.6031,12.9622,16.7258,2.1829,0.0000,6.4946,0.0000,6.8573,0.0000,0.0000,22.8647,0.3093,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-57.652,-48.702,7.698,1.094,4.226,-0.040952,0.029657,0.209993,0.714608,0.039147,0.024363,0.023183
422,889.50,2.000,-15.840,7.0590,3.3355,48.2708,1.6528,5.9242,1.8067,0.0000,8.6962,0.0000,12.1383,0.0000,0.0000,21.1193,0.3916,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-106.561,-89.666,14.532,2.116,7.981,0.387238,0.122532,0.272864,0.137872,-0.044602,0.095612,0.028484
423,889.00,2.000,-15.851,3.8636,3.5198,31.5983,12.9659,16.7281,2.1817,0.0000,6.4986,0.0000,6.8525,0.0000,0.0000,22.8653,0.3096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-57.851,-48.876,7.723,1.098,4.241,-0.041189,0.029584,0.210130,0.714791,0.039199,0.024279,0.023207
423,889.00,2.000,-15.851,7.0626,3.3356,48.2758,1.6509,5.9182,1.8056,0.0000,8.6997,0.0000,12.1357,0.0000,0.0000,21.1221,0.3919,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-106.605,-89.713,14.535,2.117,7.984,0.387461,0.122379,0.272979,0.137689,-0.044526,0.095507,0.028511
424,888.50,2.000,-15.862,3.8773,3.5200,31.5935,12.9696,16.7303,2.1806,0.0000,6.5026,0.0000,6.8477,0.0000,0.0000,22.8659,0.3099,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-58.051,-49.050,7.748,1.102,4.256,-0.041425,0.029511,0.210264,0.714974,0.039250,0.024195,0.023230
424,888.50,2.000,-15.862,7.0660,3.3357,48.2807,1.6490,5.9122,1.8046,0.0000,8.7032,0.0000,12.1331,0.0000,0.0000,21.1249,0.3923,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-106.647,-89.758,14.539,2.118,7.988,0.387687,0.122226,0.273091,0.137506,-0.044451,0.095401,0.028538
425,888.00,2.000,-15.873,3.8911,3.5201,31.5887,12.9733,16.7325,2.1794,0.0000,6.5065,0.0000,6.8429,0.0000,0.0000,22.8664,0.3102,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-58.252,-49.225,7.774,1.105,4.271,-0.041660,0.029437,0.210398,0.715158,0.039301,0.024112,0.023253
425,888.00,2.000,-15.873,7.0693,3.3357,48.2856,1.6471,5.9062,1.8035,0.0000,8.7065,0.0000,12.1306,0.0000,0.0000,21.1278,0.3927,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-106.686,-89.801,14.542,2.119,7.991,0.387915,0.122073,0.273202,0.137324,-0.044375,0.095297,0.028565
426,887.50,2.000,-15.884,3.9050,3.5203,31.5840,12.9769,16.7348,2.1782,0.0000,6.5104,0.0000,6.8382,0.0000,0.0000,22.8670,0.3105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-58.454,-49.401,7.800,1.109,4.286,-0.041893,0.029365,0.210530,0.715342,0.039352,0.024030,0.023276
426,887.50,2.000,-15.884,7.0724,3.3358,48.2906,1.6451,5.9003,1.8024,0.0000,8.7099,0.0000,12.1281,0.0000,0.0000,21.1306,0.3930,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-106.723,-89.842,14.544,2.120,7.994,0.388145,0.121920,0.273310,0.137141,-0.044300,0.095192,0.028592
427,887.00,2.000,-15.895,3.9189,3.5205,31.5791,12.9806,16.7371,2.1771,0.0000,6.5143,0.0000,6.8335,0.0000,0.0000,22.8676,0.3108,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-58.657,-49.578,7.825,1.113,4.300,-0.042125,0.029292,0.210660,0.715525,0.039402,0.023948,0.023298
427,887.00,2.000,-15.895,7.0753,3.3358,48.2955,1.6432,5.8943,1.8014,0.0000,8.7131,0.0000,12.1257,0.0000,0.0000,21.1335,0.3934,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-106.757,-89.881,14.547,2.121,7.996,0.388378,0.121767,0.273415,0.136960,-0.044225,0.095088,0.028618
428,886.50,2.000,-15.906,3.9329,3.5206,31.5743,12.9843,16.7393,2.1759,0.0000,6.5181,0.0000,6.8288,0.0000,0.0000,22.8682,0.3110,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-58.860,-49.755,7.851,1.117,4.315,-0.042356,0.029219,0.210789,0.715709,0.039452,0.023866,0.023321
428,886.50,2.000,-15.906,7.0780,3.3359,48.3004,1.6413,5.8884,1.8003,0.0000,8.7163,0.0000,12.1232,0.0000,0.0000,21.1364,0.3937,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-106.789,-89.918,14.549,2.122,7.999,0.388612,0.121613,0.273518,0.136778,-0.044150,0.094984,0.028643
429,886.00,2.000,-15.917,3.9469,3.5208,31.5695,12.9879,16.7416,2.1748,0.0000,6.5219,0.0000,6.8241,0.0000,0.0000,22.8688,0.3113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-59.064,-49.933,7.877,1.121,4.331,-0.042586,0.029147,0.210917,0.715893,0.039501,0.023785,0.023342
429,886.00,2.000,-15.917,7.0807,3.3359,48.3053,1.6394,5.8824,1.7993,0.0000,8.7194,0.0000,12.1209,0.0000,0.0000,21.1393,0.3941,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-106.819,-89.953,14.550,2.123,8.001,0.388849,0.121459,0.273619,0.136597,-0.044075,0.094881,0.028669
